Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	101326.594	101326.594	101326.594	101326.594	0	0	0	0	0	0	3
2	1	0	0.05	101325.303	101325.949	101325.303	101326.594	0.645094951	0	0	0	0	0	3
3	1	0	0.075	101325.157	101325.685	101325.157	101326.594	0.909060862	0	0	0	0	0	3
4	1	0	0.1	101325.129	101325.546	101325.129	101326.594	1.04784994	0	0	0	0	0	3
5	1	0	0.125	101325.121	101325.461	101325.121	101326.594	1.13282282	0	0	0	0	0	3
6	1	0	0.15	101325.117	101325.404	101325.117	101326.594	1.19015289	0	0	0	0	0	3
7	1	0	0.175	101325.112	101325.362	101325.112	101326.594	1.23177289	0	0	0	0	0	3
8	2	0	0.2	101325.112	101325.331	101325.112	101326.594	1.26304473	0	0	0	0	0	3
9	2	0	0.225	101325.109	101325.306	101325.109	101326.594	1.28763706	0	0	0	0	0	3
10	2	0	0.25	101325.109	101325.286	101325.109	101326.594	1.30731045	0	0	0	0	0	3
11	2	0	0.275	101325.108	101325.27	101325.108	101326.594	1.32354519	0	0	0	0	0	3
12	2	0	0.3	101325.107	101325.257	101325.107	101326.594	1.33710037	0	0	0	0	0	3
13	2	0	0.325	101325.106	101325.245	101325.106	101326.594	1.34864624	0	0	0	0	0	3
14	2	0	0.35	101325.105	101325.235	101325.105	101326.594	1.35861568	0	0	0	0	0	3
15	2	0	0.375	101325.105	101325.226	101325.105	101326.594	1.36731759	0	0	0	0	0	3
16	2	0	0.4	101325.103	101325.219	101325.103	101326.594	1.37502066	0	0	0	0	0	3
17	3	0	0.425	101325.102	101325.212	101325.102	101326.594	1.38187643	0	0	0	0	0	3
18	3	0	0.45	101325.101	101325.206	101325.101	101326.594	1.38803342	0	0	0	0	0	3
19	3	0	0.475	101325.1	101325.2	101325.1	101326.594	1.39357726	0	0	0	0	0	3
20	3	0	0.5	101325.1	101325.195	101325.1	101326.594	1.39859261	0	0	0	0	0	3
21	3	0	0.525	101325.099	101325.12	101325.099	101325.303	0.204029425	0	0	0	0	0	3
22	3	0	0.55	101325.099	101325.11	101325.099	101325.157	0.0575317388	0	0	0	0	0	3
23	3	0	0.575	101325.099	101325.107	101325.099	101325.129	0.0303895186	0	0	0	0	0	3
24	3	0	0.6	101325.099	101325.106	101325.099	101325.121	0.02189237	0	0	0	0	0	3
25	3	0	0.625	101325.099	101325.105	101325.099	101325.117	0.0178034628	0	0	0	0	0	3
26	4	0	0.65	101325.1	101325.104	101325.099	101325.112	0.01311383	0	0	0	0	0	3
27	4	0	0.675	101325.1	101325.103	101325.099	101325.112	0.0126590405	0	0	0	0	0	3
28	4	0	0.7	101325.101	101325.103	101325.099	101325.109	0.0102357329	0	0	0	0	0	3
29	4	0	0.725	101325.101	101325.102	101325.099	101325.109	0.0102357329	0	0	0	0	0	3
30	4	0	0.75	101325.101	101325.102	101325.099	101325.108	0.00871414595	0	0	0	0	0	3
31	4	0	0.775	101325.102	101325.102	101325.099	101325.107	0.00839934373	0	0	0	0	0	3
32	4	0	0.8	101325.102	101325.101	101325.099	101325.106	0.00741005661	0	0	0	0	0	3
33	4	0	0.825	101325.102	101325.101	101325.099	101325.105	0.00638829412	0	0	0	0	0	3
34	4	0	0.85	101325.102	101325.101	101325.099	101325.105	0.00546237901	0	0	0	0	0	3
35	4	0	0.875	101325.101	101325.101	101325.099	101325.103	0.00403988067	0	0	0	0	0	3
36	5	0	0.9	101325.101	101325.101	101325.099	101325.102	0.00303798479	0	0	0	0	0	3
37	5	0	0.925	101325.101	101325.101	101325.099	101325.102	0.00255029611	0	0	0	0	0	3
38	5	0	0.95	101325.101	101325.101	101325.099	101325.102	0.00255029611	0	0	0	0	0	3
39	5	0	0.975	101325.101	101325.101	101325.099	101325.102	0.00255029611	0	0	0	0	0	3
40	5	0	1	101325.101	101325.101	101325.099	101325.102	0.00255029611	0.00817197226	0	0	0	0	3
41	5	0	1.025	101325.101	101325.101	101325.099	101325.102	0.00255029611	0.00817197226	0	0	0	0	3
42	5	0	1.05	101325.101	101325.101	101325.099	101325.102	0.00255029611	0.00817197226	0	0	0	0	3
43	5	0	1.075	101325.101	101325.101	101325.099	101325.102	0.00242189071	0.00817197226	0	0	0	0	3
44	5	0	1.1	101325.101	101325.101	101325.099	101325.102	0.00242189071	0.00817197226	0	0	0	0	3
45	6	0	1.125	101325.101	101325.101	101325.099	101325.102	0.00222175267	0.00817197226	0	0	0	0	3
46	6	0	1.15	101325.101	101325.101	101325.1	101325.102	0.001944827	0.00817197226	0	0	0	0	3
47	6	0	1.175	101325.102	101325.101	101325.1	101325.102	0.0012897837	0.00817197226	0	0	0	0	3
48	6	0	1.2	101325.102	101325.101	101325.101	101325.102	0.000813122388	0.00817197226	0	0	0	0	3
49	6	0	1.225	101325.102	101325.101	101325.101	101325.102	0.000405121827	0.00817197226	0	0	0	0	3
50	6	0	1.25	101325.102	101325.101	101325.101	101325.102	0.000212975647	0.00817197226	0	0	0	0	3
51	6	0	1.275	101325.102	101325.101	101325.101	101325.102	0.000212975647	0.00817197226	0	0	0	0	3
52	6	0	1.3	101325.102	101325.101	101325.101	101325.102	0.00025748185	0.00817197226	0	0	0	0	3
