Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	4.47837226e-14	4.47837226e-14	4.47837226e-14	4.47837226e-14	0	0	0	0	0	0	3
2	1	0	0.05	1.90606201e-06	9.53031026e-07	4.47837226e-14	1.90606201e-06	9.53030981e-07	0	0	0	0	0	3
3	1	0	0.075	4.75028794e-06	2.21878333e-06	4.47837226e-14	4.75028794e-06	2.21878328e-06	0	0	0	0	0	3
4	1	0	0.1	6.13917479e-06	3.1988812e-06	4.47837226e-14	6.13917479e-06	3.19888115e-06	0	0	0	0	0	3
5	1	0	0.125	5.72267814e-06	3.70364058e-06	4.47837226e-14	6.13917479e-06	3.70364054e-06	0	0	0	0	0	3
6	1	0	0.15	6.00207342e-06	4.08671272e-06	4.47837226e-14	6.13917479e-06	4.08671268e-06	0	0	0	0	0	3
7	1	0	0.175	7.21997464e-06	4.53432157e-06	4.47837226e-14	7.21997464e-06	4.53432152e-06	0	0	0	0	0	3
8	2	0	0.2	8.09512267e-06	4.97942171e-06	4.47837226e-14	8.09512267e-06	4.97942166e-06	0	0	0	0	0	3
9	2	0	0.225	8.77927358e-06	5.40162747e-06	4.47837226e-14	8.77927358e-06	5.40162743e-06	0	0	0	0	0	3
10	2	0	0.25	9.81249626e-06	5.84271435e-06	4.47837226e-14	9.81249626e-06	5.8427143e-06	0	0	0	0	0	3
11	2	0	0.275	9.81648755e-06	6.20396646e-06	4.47837226e-14	9.81648755e-06	6.20396641e-06	0	0	0	0	0	3
12	2	0	0.3	1.00001112e-05	6.52031185e-06	4.47837226e-14	1.00001112e-05	6.52031181e-06	0	0	0	0	0	3
13	2	0	0.325	9.94428595e-06	6.78369447e-06	4.47837226e-14	1.00001112e-05	6.78369443e-06	0	0	0	0	0	3
14	2	0	0.35	9.60352568e-06	6.98511099e-06	4.47837226e-14	1.00001112e-05	6.98511094e-06	0	0	0	0	0	3
15	2	0	0.375	1.00675066e-05	7.19060403e-06	4.47837226e-14	1.00675066e-05	7.19060399e-06	0	0	0	0	0	3
16	2	0	0.4	9.34091654e-06	7.32499856e-06	4.47837226e-14	1.00675066e-05	7.32499852e-06	0	0	0	0	0	3
17	3	0	0.425	9.96987842e-06	7.48057973e-06	4.47837226e-14	1.00675066e-05	7.48057969e-06	0	0	0	0	0	3
18	3	0	0.45	9.63108119e-06	7.60005203e-06	4.47837226e-14	1.00675066e-05	7.60005199e-06	0	0	0	0	0	3
19	3	0	0.475	9.91441554e-06	7.72186064e-06	4.47837226e-14	1.00675066e-05	7.7218606e-06	0	0	0	0	0	3
20	3	0	0.5	9.89138856e-06	7.83033704e-06	4.47837226e-14	1.00675066e-05	7.83033699e-06	0	0	0	0	0	3
21	3	0	0.525	1.02039357e-05	8.34053382e-06	1.90606201e-06	1.02039357e-05	7.38750279e-06	0	0	0	0	0	3
22	3	0	0.55	9.75422977e-06	8.73294221e-06	4.75028794e-06	1.02039357e-05	5.4536478e-06	0	0	0	0	0	3
23	3	0	0.575	9.87672236e-06	8.98926393e-06	5.72267814e-06	1.02039357e-05	4.48125759e-06	0	0	0	0	0	3
24	3	0	0.6	9.48671156e-06	9.15664077e-06	5.72267814e-06	1.02039357e-05	4.48125759e-06	0	0	0	0	0	3
25	3	0	0.625	1.02419331e-05	9.38260351e-06	6.00207342e-06	1.02419331e-05	4.23985965e-06	0	0	0	0	0	3
26	4	0	0.65	1.02422908e-05	9.59461438e-06	7.21997464e-06	1.02422908e-05	3.02231615e-06	0	0	0	0	0	3
27	4	0	0.675	1.04636009e-05	9.75679569e-06	8.09512267e-06	1.04636009e-05	2.36847821e-06	0	0	0	0	0	3
28	4	0	0.7	1.01959974e-05	9.86183943e-06	8.77927358e-06	1.04636009e-05	1.68432729e-06	0	0	0	0	0	3
29	4	0	0.725	1.05201275e-05	9.94888213e-06	9.34091654e-06	1.05201275e-05	1.17921094e-06	0	0	0	0	0	3
30	4	0	0.75	1.06703603e-05	9.99177533e-06	9.34091654e-06	1.06703603e-05	1.32944381e-06	0	0	0	0	0	3
31	4	0	0.775	1.02241939e-05	1.00121607e-05	9.34091654e-06	1.06703603e-05	1.32944381e-06	0	0	0	0	0	3
32	4	0	0.8	1.02806065e-05	1.00261854e-05	9.34091654e-06	1.06703603e-05	1.32944381e-06	0	0	0	0	0	3
33	4	0	0.825	9.76217632e-06	1.00170799e-05	9.34091654e-06	1.06703603e-05	1.32944381e-06	0	0	0	0	0	3
34	4	0	0.85	1.04962982e-05	1.00617186e-05	9.34091654e-06	1.06703603e-05	1.32944381e-06	0	0	0	0	0	3
35	4	0	0.875	9.79313338e-06	1.00479999e-05	9.34091654e-06	1.06703603e-05	1.32944381e-06	0	0	0	0	0	3
36	5	0	0.9	9.99341212e-06	1.00806247e-05	9.48671156e-06	1.06703603e-05	1.18364879e-06	0	0	0	0	0	3
37	5	0	0.925	9.74372585e-06	1.0069317e-05	9.48671156e-06	1.06703603e-05	1.18364879e-06	0	0	0	0	0	3
38	5	0	0.95	1.06848266e-05	1.01220043e-05	9.48671156e-06	1.06848266e-05	1.19811504e-06	0	0	0	0	0	3
39	5	0	0.975	9.92654986e-06	1.0122611e-05	9.48671156e-06	1.06848266e-05	1.19811504e-06	0	0	0	0	0	3
40	5	0	1	1.03160902e-05	1.01438461e-05	9.48671156e-06	1.06848266e-05	1.19811504e-06	8.41754965e-07	0	70.2	0	0	3
41	5	0	1.025	9.40999245e-06	1.0104149e-05	9.40999245e-06	1.06848266e-05	1.27483416e-06	8.41754965e-07	0	66	0	0	3
42	5	0	1.05	1.10137108e-05	1.0167123e-05	9.40999245e-06	1.10137108e-05	1.17785908e-06	8.65079432e-07	0	73.4	0	0	3
43	5	0	1.075	9.40001878e-06	1.01432878e-05	9.40001878e-06	1.10137108e-05	1.01048224e-06	8.41754965e-07	0	83.3	0	0	3
44	5	0	1.1	1.07881248e-05	1.01739944e-05	9.40001878e-06	1.10137108e-05	1.01735358e-06	8.41754965e-07	0	82.7	0	0	3
45	6	0	1.125	9.47892845e-06	1.01736237e-05	9.40001878e-06	1.10137108e-05	7.91390837e-07	8.41754965e-07	0	100	0	0	3
46	6	0	1.15	1.11752818e-05	1.02180689e-05	9.40001878e-06	1.11752818e-05	6.23454521e-07	8.41754965e-07	0	100	0	0	3
47	6	0	1.175	9.44922431e-06	1.01803038e-05	9.40001878e-06	1.11752818e-05	4.61273209e-07	8.41754965e-07	0	100	0	0	3
48	6	0	1.2	1.07973611e-05	1.01961972e-05	9.40001878e-06	1.11752818e-05	3.5622947e-07	8.41754965e-07	0	100	0	0	3
49	6	0	1.225	9.78812185e-06	1.01767745e-05	9.40001878e-06	1.11752818e-05	2.69186776e-07	8.41754965e-07	0	100	0	0	3
50	6	0	1.25	1.11698396e-05	1.02077132e-05	9.40001878e-06	1.11752818e-05	2.26293571e-07	8.41754965e-07	0	100	0	0	3
51	6	0	1.275	9.37949708e-06	1.01462435e-05	9.37949708e-06	1.11752818e-05	2.05908253e-07	8.41754965e-07	0	100	0	0	3
52	6	0	1.3	1.02851676e-05	1.0149147e-05	9.37949708e-06	1.11752818e-05	2.00988967e-07	8.41754965e-07	0	100	0	0	3
