Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
47	6	0	1.175	0.0311750635	0.0311784234	0.031173173	0.0311852064	1.06135863e-05	1.02944202e-05	0	96.9	0	0	3
48	6	0	1.2	0.0311762835	0.0311785715	0.0311750635	0.0311852064	1.01157402e-05	1.02944202e-05	0	100	0	0	3
49	6	0	1.225	0.0311746222	0.0311780675	0.0311746222	0.031183187	8.56478221e-06	1.02944202e-05	0	100	0	0	3
50	6	0	1.25	0.0311765674	0.0311778929	0.0311746222	0.031183187	8.54816527e-06	1.02944202e-05	0	100	0	0	3
51	6	0	1.275	0.0311742364	0.0311776635	0.0311742364	0.031183187	7.35972164e-06	1.02944202e-05	0	100	0	0	3
52	6	0	1.3	0.0311764811	0.0311776225	0.0311742364	0.031183187	6.5392912e-06	1.02944202e-05	0	100	0	0	3
53	6	0	1.325	0.0311742999	0.0311773819	0.0311742364	0.031183187	5.90865796e-06	1.02944202e-05	0	100	0	0	3
54	6	0	1.35	0.0311761525	0.0311774073	0.0311742364	0.031183187	5.33464118e-06	1.02944202e-05	0	100	0	0	3
55	6	0	1.375	0.0311741597	0.0311769774	0.0311741597	0.0311805245	4.78943007e-06	1.02944202e-05	0	100	0	0	3
56	7	0	1.4	0.0311760496	0.0311769671	0.0311741597	0.0311805245	4.28699169e-06	1.02944202e-05	0	100	0	0	3
57	7	0	1.425	0.0311735272	0.0311766546	0.0311735272	0.0311805245	4.18343357e-06	1.02944202e-05	0	100	0	0	3
58	7	0	1.45	0.0311760095	0.0311764396	0.0311735272	0.0311799807	3.46057642e-06	1.02944202e-05	0	100	0	0	3
59	7	0	1.475	0.0311735355	0.0311761749	0.0311735272	0.0311799807	3.59473156e-06	1.02944202e-05	0	100	0	0	3
60	7	0	1.5	0.0311754663	0.0311761302	0.0311735272	0.0311799807	3.63940328e-06	1.02944202e-05	0	100	0	0	3
61	7	0	1.525	0.0311734257	0.0311758181	0.0311734257	0.0311792248	3.63674501e-06	1.02944202e-05	0	100	0	0	3
62	7	0	1.55	0.0311754004	0.0311757076	0.0311734257	0.0311792248	3.29858075e-06	1.02944202e-05	0	100	0	0	3
63	7	0	1.575	0.0311733478	0.0311754278	0.0311733478	0.0311785975	3.57843631e-06	1.02944202e-05	0	100	0	0	3
64	7	0	1.6	0.031175915	0.0311753818	0.0311733478	0.0311785975	3.60492978e-06	1.02944202e-05	0	100	0	0	3
65	7	0	1.625	0.0311731669	0.0311751232	0.0311731669	0.0311778233	3.44833245e-06	1.02944202e-05	0	100	0	0	3
66	8	0	1.65	0.0311757926	0.0311751108	0.0311731669	0.0311778233	3.46078233e-06	1.02944202e-05	0	100	0	0	3
