Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	3.35579489e-08	3.35579489e-08	3.35579489e-08	3.35579489e-08	0	0	0	0	0	0	3
2	1	0	0.05	9.41729215e-09	2.14876205e-08	9.41729215e-09	3.35579489e-08	1.20703284e-08	0	0	0	0	0	3
3	1	0	0.075	-3.0950708e-09	1.32933901e-08	-3.0950708e-09	3.35579489e-08	2.02645588e-08	0	0	0	0	0	3
4	1	0	0.1	-2.40320063e-09	9.36924242e-09	-3.0950708e-09	3.35579489e-08	2.41887065e-08	0	0	0	0	0	3
5	1	0	0.125	-2.38400544e-10	7.44771382e-09	-3.0950708e-09	3.35579489e-08	2.61102351e-08	0	0	0	0	0	3
6	1	0	0.15	-1.49031926e-10	6.18158953e-09	-3.0950708e-09	3.35579489e-08	2.73763594e-08	0	0	0	0	0	3
7	1	0	0.175	-1.06532256e-09	5.14631638e-09	-3.0950708e-09	3.35579489e-08	2.84116326e-08	0	0	0	0	0	3
8	2	0	0.2	2.8594767e-10	4.53877029e-09	-3.0950708e-09	3.35579489e-08	2.90191787e-08	0	0	0	0	0	3
9	2	0	0.225	1.28595723e-10	4.04875089e-09	-3.0950708e-09	3.35579489e-08	2.95091981e-08	0	0	0	0	0	3
10	2	0	0.25	7.79227421e-11	3.65166808e-09	-3.0950708e-09	3.35579489e-08	2.99062809e-08	0	0	0	0	0	3
11	2	0	0.275	6.92204819e-11	3.32599102e-09	-3.0950708e-09	3.35579489e-08	3.02319579e-08	0	0	0	0	0	3
12	2	0	0.3	1.57143681e-10	3.06192041e-09	-3.0950708e-09	3.35579489e-08	3.04960285e-08	0	0	0	0	0	3
13	2	0	0.325	1.07052754e-10	2.8346229e-09	-3.0950708e-09	3.35579489e-08	3.0723326e-08	0	0	0	0	0	3
14	2	0	0.35	1.04793561e-10	2.63963509e-09	-3.0950708e-09	3.35579489e-08	3.09183139e-08	0	0	0	0	0	3
15	2	0	0.375	2.58467773e-11	2.46538254e-09	-3.0950708e-09	3.35579489e-08	3.10925664e-08	0	0	0	0	0	3
16	2	0	0.4	8.45416078e-11	2.31657998e-09	-3.0950708e-09	3.35579489e-08	3.1241369e-08	0	0	0	0	0	3
17	3	0	0.425	-1.81379865e-10	2.16964116e-09	-3.0950708e-09	3.35579489e-08	3.13883078e-08	0	0	0	0	0	3
18	3	0	0.45	-1.31193315e-13	2.04909825e-09	-3.0950708e-09	3.35579489e-08	3.15088507e-08	0	0	0	0	0	3
19	3	0	0.475	-3.02870998e-10	1.9253104e-09	-3.0950708e-09	3.35579489e-08	3.16326385e-08	0	0	0	0	0	3
20	3	0	0.5	-3.37829751e-10	1.81215339e-09	-3.0950708e-09	3.35579489e-08	3.17457956e-08	0	0	0	0	0	3
21	3	0	0.525	-3.11534414e-10	1.18679224e-10	-3.0950708e-09	9.41729215e-09	1.2512363e-08	0	0	0	0	0	3
22	3	0	0.55	-2.36434982e-10	-3.64007133e-10	-3.0950708e-09	2.8594767e-10	3.38101847e-09	0	0	0	0	0	3
23	3	0	0.575	-6.42257647e-10	-2.41366476e-10	-2.40320063e-09	2.8594767e-10	2.6891483e-09	0	0	0	0	0	3
24	3	0	0.6	-2.04682916e-10	-1.3144059e-10	-1.06532256e-09	2.8594767e-10	1.35127023e-09	0	0	0	0	0	3
25	3	0	0.625	-2.82098484e-10	-1.33625487e-10	-1.06532256e-09	2.8594767e-10	1.35127023e-09	0	0	0	0	0	3
26	4	0	0.65	2.60351459e-11	-1.24872133e-10	-1.06532256e-09	2.8594767e-10	1.35127023e-09	0	0	0	0	0	3
27	4	0	0.675	1.64660831e-10	-6.33729637e-11	-6.42257647e-10	2.8594767e-10	9.28205317e-10	0	0	0	0	0	3
28	4	0	0.7	1.45547992e-10	-7.03929476e-11	-6.42257647e-10	1.64660831e-10	8.06918478e-10	0	0	0	0	0	3
29	4	0	0.725	-1.11772624e-10	-8.2411365e-11	-6.42257647e-10	1.64660831e-10	8.06918478e-10	0	0	0	0	0	3
30	4	0	0.75	3.09290719e-10	-7.08429662e-11	-6.42257647e-10	3.09290719e-10	9.51548366e-10	0	0	0	0	0	3
31	4	0	0.775	-2.05481951e-10	-8.45780878e-11	-6.42257647e-10	3.09290719e-10	9.51548366e-10	0	0	0	0	0	3
32	4	0	0.8	-1.48753561e-10	-9.98729499e-11	-6.42257647e-10	3.09290719e-10	9.51548366e-10	0	0	0	0	0	3
33	4	0	0.825	-2.19722776e-08	-1.20383947e-09	-2.19722776e-08	3.09290719e-10	3.84347456e-09	0	0	0	0	0	3
34	4	0	0.85	-1.73644019e-09	-1.29590115e-09	-2.19722776e-08	3.09290719e-10	3.76128369e-09	0	0	0	0	0	3
35	4	0	0.875	-1.07686313e-09	-1.35103665e-09	-2.19722776e-08	3.09290719e-10	3.66761663e-09	0	0	0	0	0	3
