Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
33	4	0	0.825	1.16448151	1.16448208	1.16448151	1.16448345	1.93378074e-06	0	0	0	0	0	3
34	4	0	0.85	1.16448145	1.16448198	1.16448145	1.16448329	1.83824154e-06	0	0	0	0	0	3
35	4	0	0.875	1.16448143	1.16448188	1.16448143	1.16448297	1.5445343e-06	0	0	0	0	0	3
36	4	0	0.9	1.16448135	1.1644818	1.16448135	1.16448271	1.35219829e-06	0	0	0	0	0	3
37	5	0	0.925	1.16448129	1.16448173	1.16448129	1.16448247	1.17738727e-06	0	0	0	0	0	3
38	5	0	0.95	1.16448123	1.16448167	1.16448123	1.1644823	1.06297811e-06	0	0	0	0	0	3
39	5	0	0.975	1.16448119	1.16448161	1.16448119	1.16448217	9.79391863e-07	0	0	0	0	0	3
40	5	0	1	1.16448114	1.16448156	1.16448114	1.164482	8.52393994e-07	1.40370103e-06	0	100	0	0	3
41	5	0	1.025	1.16448111	1.16448152	1.16448111	1.1644819	7.88900611e-07	1.40829193e-06	0	100	0	0	3
42	5	0	1.05	1.16448108	1.16448148	1.16448108	1.16448187	7.87538807e-07	1.41021283e-06	0	100	0	0	3
43	5	0	1.075	1.16448106	1.16448144	1.16448106	1.16448178	7.1262018e-07	1.40370103e-06	0	100	0	0	3
44	5	0	1.1	1.16448104	1.16448142	1.16448104	1.16448178	7.38155748e-07	1.40370103e-06	0	100	0	0	3
45	5	0	1.125	1.16448103	1.16448138	1.16448103	1.16448174	7.12844516e-07	1.40370103e-06	0	100	0	0	3
46	5	0	1.15	1.16448101	1.16448135	1.16448101	1.16448167	6.56805165e-07	1.40370103e-06	0	100	0	0	3
47	6	0	1.175	1.164481	1.16448132	1.164481	1.16448166	6.58349375e-07	1.40370103e-06	0	100	0	0	3
48	6	0	1.2	1.16448098	1.16448128	1.16448098	1.16448165	6.70173568e-07	1.40370103e-06	0	100	0	0	3
49	6	0	1.225	1.16448098	1.16448125	1.16448098	1.16448165	6.72988685e-07	1.40370103e-06	0	100	0	0	3
50	6	0	1.25	1.16448096	1.16448122	1.16448096	1.1644816	6.46555426e-07	1.40370103e-06	0	100	0	0	3
51	6	0	1.275	1.16448096	1.16448119	1.16448096	1.16448159	6.33072573e-07	1.40370103e-06	0	100	0	0	3
52	6	0	1.3	1.16448095	1.16448116	1.16448095	1.16448156	6.08446448e-07	1.40370103e-06	0	100	0	0	3
53	6	0	1.325	1.16448093	1.16448113	1.16448093	1.16448151	5.88273807e-07	1.40370103e-06	0	100	0	0	3
54	6	0	1.35	1.16448091	1.1644811	1.16448091	1.16448145	5.33685354e-07	1.40370103e-06	0	100	0	0	3
55	6	0	1.375	1.16448091	1.16448107	1.16448091	1.16448143	5.1474072e-07	1.40370103e-06	0	100	0	0	3
56	6	0	1.4	1.16448092	1.16448105	1.16448091	1.16448135	4.39178827e-07	1.40370103e-06	0	100	0	0	3
57	7	0	1.425	1.16448091	1.16448103	1.16448091	1.16448129	3.87706956e-07	1.40370103e-06	0	100	0	0	3
58	7	0	1.45	1.1644809	1.16448101	1.1644809	1.16448123	3.3212825e-07	1.40370103e-06	0	100	0	0	3
59	7	0	1.475	1.1644809	1.16448099	1.1644809	1.16448119	2.87208734e-07	1.40370103e-06	0	100	0	0	3
60	7	0	1.5	1.1644809	1.16448098	1.1644809	1.16448114	2.41429949e-07	1.40370103e-06	0	100	0	0	3
61	7	0	1.525	1.1644809	1.16448097	1.1644809	1.16448111	2.09792696e-07	1.40370103e-06	0	100	0	0	3
62	7	0	1.55	1.16448089	1.16448096	1.16448089	1.16448108	1.88456914e-07	1.40370103e-06	0	100	0	0	3
63	7	0	1.575	1.16448089	1.16448095	1.16448089	1.16448106	1.70285281e-07	1.40370103e-06	0	100	0	0	3
64	7	0	1.6	1.16448088	1.16448094	1.16448088	1.16448104	1.55858019e-07	1.40370103e-06	0	100	0	0	3
65	7	0	1.625	1.16448088	1.16448093	1.16448088	1.16448103	1.49012221e-07	1.40370103e-06	0	100	0	0	3
66	7	0	1.65	1.16448087	1.16448093	1.16448087	1.16448101	1.40242402e-07	1.40370103e-06	0	100	0	0	3
67	7	0	1.675	1.16448088	1.16448092	1.16448087	1.164481	1.2515323e-07	1.40370103e-06	0	100	0	0	3
68	8	0	1.7	1.16448087	1.16448091	1.16448087	1.16448098	1.04125961e-07	1.40370103e-06	0	100	0	0	3
69	8	0	1.725	1.16448088	1.16448091	1.16448087	1.16448098	1.01310844e-07	1.40370103e-06	0	100	0	0	3
70	8	0	1.75	1.1644809	1.1644809	1.16448087	1.16448096	8.20458625e-08	1.40370103e-06	0	100	0	0	3
71	8	0	1.775	1.1644809	1.1644809	1.16448087	1.16448096	8.09407548e-08	1.40370103e-06	0	100	0	0	3
72	8	0	1.8	1.1644809	1.1644809	1.16448087	1.16448095	7.60420285e-08	1.40370103e-06	0	100	0	0	3
73	8	0	1.825	1.16448089	1.1644809	1.16448087	1.16448093	5.0812009e-08	1.40370103e-06	0	100	0	0	3
74	8	0	1.85	1.16448089	1.16448089	1.16448087	1.16448092	4.08567347e-08	1.40370103e-06	0	100	0	0	3
75	8	0	1.875	1.16448089	1.16448089	1.16448087	1.16448092	4.08567347e-08	1.40370103e-06	0	100	0	0	3
