Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	0.167229433	0.167229433	0.167229433	0.167229433	0	0	0	0	0	0	3
2	1	0	0.05	0.170640388	0.16893491	0.167229433	0.170640388	0.00170547759	0	0	0	0	0	3
3	1	0	0.075	0.169394862	0.169088227	0.167229433	0.170640388	0.00185879478	0	0	0	0	0	3
4	1	0	0.1	0.16946218	0.169181716	0.167229433	0.170640388	0.00195228292	0	0	0	0	0	3
5	1	0	0.125	0.169430112	0.169231395	0.167229433	0.170640388	0.00200196213	0	0	0	0	0	3
6	2	0	0.15	0.169737775	0.169315791	0.167229433	0.170640388	0.00208635889	0	0	0	0	0	3
7	2	0	0.175	0.169793186	0.169383991	0.167229433	0.170640388	0.00215455814	0	0	0	0	0	3
8	2	0	0.2	0.170068802	0.169469592	0.167229433	0.170640388	0.0022401595	0	0	0	0	0	3
9	2	0	0.225	0.170112992	0.169541081	0.167229433	0.170640388	0.0023116484	0	0	0	0	0	3
10	2	0	0.25	0.170299232	0.169616896	0.167229433	0.170640388	0.00238746352	0	0	0	0	0	3
11	2	0	0.275	0.170336511	0.169682316	0.167229433	0.170640388	0.00245288302	0	0	0	0	0	3
12	2	0	0.3	0.170451046	0.169746376	0.167229433	0.170640388	0.00251694386	0	0	0	0	0	3
13	2	0	0.325	0.170569277	0.169809677	0.167229433	0.170640388	0.00258024392	0	0	0	0	0	3
14	2	0	0.35	0.170723093	0.169874921	0.167229433	0.170723093	0.00264548796	0	0	0	0	0	3
15	2	0	0.375	0.170889259	0.169942543	0.167229433	0.170889259	0.00271311055	0	0	0	0	0	3
16	3	0	0.4	0.171144072	0.170017639	0.167229433	0.171144072	0.00278820607	0	0	0	0	0	3
17	3	0	0.425	0.171336967	0.170095246	0.167229433	0.171336967	0.0028658136	0	0	0	0	0	3
18	3	0	0.45	0.171576601	0.170177544	0.167229433	0.171576601	0.00294811112	0	0	0	0	0	3
19	3	0	0.475	0.171765681	0.17026113	0.167229433	0.171765681	0.00303169729	0	0	0	0	0	3
20	3	0	0.5	0.171945363	0.170345342	0.167229433	0.171945363	0.00311590895	0	0	0	0	0	3
