Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
63	7	0	1.575	101326.044	101326.047	101326.044	101326.053	0.00944273414	0.117832805	0	0	0	0	3
64	7	0	1.6	101326.043	101326.047	101326.043	101326.052	0.00915409205	0.117832805	0	0	0	0	3
65	7	0	1.625	101326.043	101326.046	101326.043	101326.052	0.00934063586	0.117832805	0	0	0	0	3
66	7	0	1.65	101326.042	101326.046	101326.042	101326.051	0.00919356575	0.117832805	0	0	0	0	3
67	7	0	1.675	101326.043	101326.045	101326.042	101326.051	0.00841887668	0.117832805	0	0	0	0	3
68	8	0	1.7	101326.042	101326.045	101326.042	101326.049	0.00712085866	0.117832805	0	0	0	0	3
69	8	0	1.725	101326.043	101326.045	101326.042	101326.049	0.00712085866	0.117832805	0	0	0	0	3
70	8	0	1.75	101326.045	101326.045	101326.042	101326.048	0.00585204794	0.117832805	0	0	0	0	3
71	8	0	1.775	101326.045	101326.044	101326.042	101326.048	0.00585204794	0.117832805	0	0	0	0	3
72	8	0	1.8	101326.044	101326.044	101326.042	101326.048	0.00559688074	0.117832805	0	0	0	0	3
73	8	0	1.825	101326.044	101326.044	101326.042	101326.046	0.00356846068	0.117832805	0	0	0	0	3
74	8	0	1.85	101326.044	101326.044	101326.042	101326.045	0.00298715984	0.117832805	0	0	0	0	3
75	8	0	1.875	101326.044	101326.044	101326.042	101326.045	0.00298715984	0.117832805	0	0	0	0	3
