Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	0.405200131	0.405200131	0.405200131	0.405200131	0	0	0	0	0	0	3
2	1	0	0.05	0.404140055	0.404670093	0.404140055	0.405200131	0.000530038229	0	0	0	0	0	3
3	1	0	0.075	0.402897813	0.404079333	0.402897813	0.405200131	0.00112079816	0	0	0	0	0	3
4	1	0	0.1	0.402333406	0.403642851	0.402333406	0.405200131	0.00155727989	0	0	0	0	0	3
5	1	0	0.125	0.402389202	0.403392122	0.402333406	0.405200131	0.00180800969	0	0	0	0	0	3
6	2	0	0.15	0.402845199	0.403300968	0.402333406	0.405200131	0.00189916347	0	0	0	0	0	3
7	2	0	0.175	0.402784937	0.403227249	0.402333406	0.405200131	0.00197288221	0	0	0	0	0	3
8	2	0	0.2	0.40266047	0.403156402	0.402333406	0.405200131	0.0020437296	0	0	0	0	0	3
9	2	0	0.225	0.403052178	0.403144821	0.402333406	0.405200131	0.00205531002	0	0	0	0	0	3
10	2	0	0.25	0.402404941	0.403070833	0.402333406	0.405200131	0.00212929801	0	0	0	0	0	3
11	2	0	0.275	0.402733123	0.403040132	0.402333406	0.405200131	0.00215999891	0	0	0	0	0	3
12	2	0	0.3	0.402440756	0.402990184	0.402333406	0.405200131	0.00220994692	0	0	0	0	0	3
13	2	0	0.325	0.402360377	0.402941738	0.402333406	0.405200131	0.00225839362	0	0	0	0	0	3
14	2	0	0.35	0.402433635	0.402905445	0.402333406	0.405200131	0.0022946867	0	0	0	0	0	3
15	2	0	0.375	0.402540953	0.402881145	0.402333406	0.405200131	0.00231898617	0	0	0	0	0	3
16	3	0	0.4	0.402244696	0.402841367	0.402244696	0.405200131	0.00235876425	0	0	0	0	0	3
17	3	0	0.425	0.402412354	0.402816131	0.402244696	0.405200131	0.00238400029	0	0	0	0	0	3
18	3	0	0.45	0.402206684	0.402782273	0.402206684	0.405200131	0.00241785845	0	0	0	0	0	3
19	3	0	0.475	0.402296153	0.402756688	0.402206684	0.405200131	0.0024434437	0	0	0	0	0	3
20	3	0	0.5	0.402244634	0.402731085	0.402206684	0.405200131	0.00246904638	0	0	0	0	0	3
21	3	0	0.525	0.40223201	0.402582679	0.402206684	0.404140055	0.0019333708	0	0	0	0	0	3
22	3	0	0.55	0.402170824	0.402484217	0.402170824	0.403052178	0.000881354142	0	0	0	0	0	3
23	3	0	0.575	0.402285802	0.402453617	0.402170824	0.403052178	0.000881354142	0	0	0	0	0	3
24	3	0	0.6	0.402242732	0.402449083	0.402170824	0.403052178	0.000881354142	0	0	0	0	0	3
25	3	0	0.625	0.402258272	0.402442536	0.402170824	0.403052178	0.000858431352	0	0	0	0	0	3
26	4	0	0.65	0.402220828	0.402411318	0.402170824	0.403052178	0.000815931178	0	0	0	0	0	3
27	4	0	0.675	0.402244137	0.402384278	0.402170824	0.403052178	0.000772123785	0	0	0	0	0	3
28	4	0	0.7	0.402289131	0.402365711	0.402170824	0.403052178	0.000779110325	0	0	0	0	0	3
29	4	0	0.725	0.402264507	0.402326327	0.402170824	0.402733123	0.000562299547	0	0	0	0	0	3
30	4	0	0.75	0.402245721	0.402318366	0.402170824	0.402733123	0.000562299547	0	0	0	0	0	3
31	4	0	0.775	0.40220333	0.402291877	0.402170824	0.402540953	0.000370128798	0	0	0	0	0	3
32	4	0	0.8	0.402219693	0.402280824	0.402170824	0.402540953	0.000370128798	0	0	0	0	0	3
33	4	0	0.825	0.40222394	0.402274002	0.402170824	0.402540953	0.000370128798	0	0	0	0	0	3
34	4	0	0.85	0.402204657	0.402262553	0.402170824	0.402540953	0.000370128798	0	0	0	0	0	3
35	4	0	0.875	0.402205735	0.402245792	0.402170824	0.402412354	0.000241530556	0	0	0	0	0	3
36	4	0	0.9	0.40223685	0.4022454	0.402170824	0.402412354	0.000241530556	0	0	0	0	0	3
37	5	0	0.925	0.402205762	0.40223507	0.402170824	0.402296153	0.000125329292	0	0	0	0	0	3
38	5	0	0.95	0.402199954	0.402234733	0.402170824	0.402296153	0.000125329292	0	0	0	0	0	3
39	5	0	0.975	0.402208881	0.40223037	0.402170824	0.402289131	0.000118307037	0	0	0	0	0	3
40	5	0	1	0.402210103	0.402228643	0.402170824	0.402289131	0.000118307037	0.000123784427	0	100	0	0	3
41	5	0	1.025	0.402218462	0.402227966	0.402170824	0.402289131	0.000118307037	0.000123784427	0	100	0	0	3
42	5	0	1.05	0.402207981	0.402229824	0.402199954	0.402289131	8.91769856e-05	0.000123784427	0	100	0	0	3
43	5	0	1.075	0.402196186	0.402225343	0.402196186	0.402289131	9.29450243e-05	0.000123784427	0	100	0	0	3
44	5	0	1.1	0.402220129	0.402225095	0.402196186	0.402289131	9.29450243e-05	0.000123784427	0	100	0	0	3
45	5	0	1.125	0.402190785	0.402222621	0.402190785	0.402289131	9.83456132e-05	0.000123784427	0	100	0	0	3
46	5	0	1.15	0.402228654	0.402221211	0.402190785	0.402289131	9.83456132e-05	0.000123784427	0	100	0	0	3
47	6	0	1.175	0.402218167	0.402221084	0.402190785	0.402289131	9.83456132e-05	0.000123784427	0	100	0	0	3
48	6	0	1.2	0.402214326	0.402219664	0.402190785	0.402289131	9.83456132e-05	0.000123784427	0	100	0	0	3
49	6	0	1.225	0.402206834	0.402215746	0.402190785	0.402264507	7.37214094e-05	0.000123784427	0	100	0	0	3
50	6	0	1.25	0.402209209	0.402213112	0.402190785	0.402245721	5.49357642e-05	0.000123784427	0	100	0	0	3
51	6	0	1.275	0.402188002	0.402210364	0.402188002	0.40223685	4.88480127e-05	0.000123784427	0	100	0	0	3
52	6	0	1.3	0.402227398	0.40221151	0.402188002	0.40223685	4.88480127e-05	0.000123784427	0	100	0	0	3
53	6	0	1.325	0.402210005	0.402211048	0.402188002	0.40223685	4.88480127e-05	0.000123784427	0	100	0	0	3
54	6	0	1.35	0.4022274	0.402211213	0.402188002	0.40223685	4.88480127e-05	0.000123784427	0	100	0	0	3
55	6	0	1.375	0.402200861	0.402211032	0.402188002	0.40223685	3.54281346e-05	0.000123784427	0	100	0	0	3
56	6	0	1.4	0.402220393	0.402211731	0.402188002	0.40223685	3.50358277e-05	0.000123784427	0	100	0	0	3
57	7	0	1.425	0.402199059	0.402209931	0.402188002	0.402228654	2.51390047e-05	0.000123784427	0	100	0	0	3
58	7	0	1.45	0.402226283	0.402210908	0.402188002	0.402228654	2.4802497e-05	0.000123784427	0	100	0	0	3
59	7	0	1.475	0.402203781	0.40221109	0.402188002	0.402228654	2.04389117e-05	0.000123784427	0	100	0	0	3
60	7	0	1.5	0.402224634	0.402211841	0.402188002	0.402228654	1.98928256e-05	0.000123784427	0	100	0	0	3
61	7	0	1.525	0.402189913	0.402210879	0.402188002	0.402228654	1.98928256e-05	0.000123784427	0	100	0	0	3
62	7	0	1.55	0.402213077	0.402210623	0.402188002	0.402228654	1.98928256e-05	0.000123784427	0	100	0	0	3
63	7	0	1.575	0.402204497	0.402210457	0.402188002	0.402228654	1.54120386e-05	0.000123784427	0	100	0	0	3
64	7	0	1.6	0.402210502	0.402211139	0.402188002	0.402228654	1.51637754e-05	0.000123784427	0	100	0	0	3
65	7	0	1.625	0.40218571	0.402209499	0.40218571	0.402228654	1.31215987e-05	0.000123784427	0	100	0	0	3
66	7	0	1.65	0.40221013	0.402210421	0.40218571	0.402228654	1.17111802e-05	0.000123784427	0	100	0	0	3
67	7	0	1.675	0.402198148	0.402208968	0.40218571	0.4022274	1.21159532e-05	0.000123784427	0	100	0	0	3
68	8	0	1.7	0.402203224	0.402208256	0.40218571	0.4022274	1.14079728e-05	0.000123784427	0	100	0	0	3
69	8	0	1.725	0.40219702	0.402207432	0.40218571	0.4022274	8.31316653e-06	0.000123784427	0	100	0	0	3
70	8	0	1.75	0.402218518	0.402207989	0.40218571	0.4022274	5.67993908e-06	0.000123784427	0	100	0	0	3
71	8	0	1.775	0.402206898	0.402207879	0.40218571	0.4022274	4.40816513e-06	0.000123784427	0	100	0	0	3
72	8	0	1.8	0.402217728	0.402209294	0.40218571	0.4022274	4.40816513e-06	0.000123784427	0	100	0	0	3
73	8	0	1.825	0.402202391	0.402208103	0.40218571	0.4022274	4.40816513e-06	0.000123784427	0	100	0	0	3
74	8	0	1.85	0.402214778	0.402208331	0.40218571	0.4022274	4.40816513e-06	0.000123784427	0	100	0	0	3
