Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	-0.401698308	-0.401698308	-0.401698308	-0.401698308	0	0	0	0	0	0	3
2	1	0	0.05	-0.401859366	-0.401778837	-0.401859366	-0.401698308	8.05288834e-05	0	0	0	0	0	3
3	1	0	0.075	-0.402058115	-0.40187193	-0.402058115	-0.401698308	0.000173621654	0	0	0	0	0	3
4	1	0	0.1	-0.401849962	-0.401866438	-0.402058115	-0.401698308	0.000173621654	0	0	0	0	0	3
5	1	0	0.125	-0.401967036	-0.401886557	-0.402058115	-0.401698308	0.000188249198	0	0	0	0	0	3
6	2	0	0.15	-0.402419486	-0.401975379	-0.402419486	-0.401698308	0.000277070618	0	0	0	0	0	3
7	2	0	0.175	-0.402354177	-0.402029493	-0.402419486	-0.401698308	0.000331184648	0	0	0	0	0	3
8	2	0	0.2	-0.402234459	-0.402055114	-0.402419486	-0.401698308	0.000356805434	0	0	0	0	0	3
9	2	0	0.225	-0.402624878	-0.402118421	-0.402624878	-0.401698308	0.00042011261	0	0	0	0	0	3
10	2	0	0.25	-0.401986941	-0.402105273	-0.402624878	-0.401698308	0.00042011261	0	0	0	0	0	3
11	2	0	0.275	-0.402318379	-0.402124646	-0.402624878	-0.401698308	0.000426337958	0	0	0	0	0	3
12	2	0	0.3	-0.40203032	-0.402116786	-0.402624878	-0.401698308	0.000426337958	0	0	0	0	0	3
13	2	0	0.325	-0.401952392	-0.40210414	-0.402624878	-0.401698308	0.000426337958	0	0	0	0	0	3
14	2	0	0.35	-0.402031938	-0.402098983	-0.402624878	-0.401698308	0.000426337958	0	0	0	0	0	3
15	2	0	0.375	-0.402142258	-0.402101868	-0.402624878	-0.401698308	0.000426337958	0	0	0	0	0	3
16	3	0	0.4	-0.401851629	-0.402086228	-0.402624878	-0.401698308	0.000426337958	0	0	0	0	0	3
17	3	0	0.425	-0.402026801	-0.402082732	-0.402624878	-0.401698308	0.000426337958	0	0	0	0	0	3
18	3	0	0.45	-0.401825478	-0.40206844	-0.402624878	-0.401698308	0.000426337958	0	0	0	0	0	3
19	3	0	0.475	-0.401919688	-0.402060611	-0.402624878	-0.401698308	0.000426337958	0	0	0	0	0	3
20	3	0	0.5	-0.401871243	-0.402051143	-0.402624878	-0.401698308	0.000426337958	0	0	0	0	0	3
21	3	0	0.525	-0.401861477	-0.402059301	-0.402624878	-0.401825478	0.000345809075	0	0	0	0	0	3
22	3	0	0.55	-0.401804926	-0.402056579	-0.402624878	-0.401804926	0.000258208336	0	0	0	0	0	3
23	3	0	0.575	-0.401921486	-0.402049748	-0.402624878	-0.401804926	0.000258208336	0	0	0	0	0	3
24	3	0	0.6	-0.4018823	-0.402051365	-0.402624878	-0.401804926	0.000238088761	0	0	0	0	0	3
25	3	0	0.625	-0.401900123	-0.402048019	-0.402624878	-0.401804926	0.00014926734	0	0	0	0	0	3
26	4	0	0.65	-0.401864653	-0.402020277	-0.402624878	-0.401804926	0.000104368878	0	0	0	0	0	3
27	4	0	0.675	-0.401888861	-0.401997011	-0.402624878	-0.401804926	0.000127634688	0	0	0	0	0	3
28	4	0	0.7	-0.401936354	-0.401982106	-0.402624878	-0.401804926	0.000142539921	0	0	0	0	0	3
29	4	0	0.725	-0.4019126	-0.401946492	-0.402318379	-0.401804926	0.000178153823	0	0	0	0	0	3
30	4	0	0.75	-0.40189545	-0.401941918	-0.402318379	-0.401804926	0.000182728407	0	0	0	0	0	3
31	4	0	0.775	-0.401852096	-0.401918604	-0.402142258	-0.401804926	0.000198182086	0	0	0	0	0	3
32	4	0	0.8	-0.401869222	-0.401910549	-0.402142258	-0.401804926	0.000193591335	0	0	0	0	0	3
33	4	0	0.825	-0.401873524	-0.401906605	-0.402142258	-0.401804926	0.000195262429	0	0	0	0	0	3
34	4	0	0.85	-0.401855954	-0.401897806	-0.402142258	-0.401804926	0.000204061638	0	0	0	0	0	3
35	4	0	0.875	-0.401857052	-0.401883546	-0.402026801	-0.401804926	0.000202681972	0	0	0	0	0	3
36	4	0	0.9	-0.401889994	-0.401885464	-0.402026801	-0.401804926	0.000199186293	0	0	0	0	0	3
37	5	0	0.925	-0.401859497	-0.401877099	-0.401936354	-0.401804926	0.000131428425	0	0	0	0	0	3
38	5	0	0.95	-0.401855363	-0.401878593	-0.401936354	-0.401804926	0.000131428425	0	0	0	0	0	3
39	5	0	0.975	-0.401865564	-0.401875887	-0.401936354	-0.401804926	0.000131428425	0	0	0	0	0	3
40	5	0	1	-0.401868405	-0.401875745	-0.401936354	-0.401804926	0.000131428425	0.000115160643	0	87.6	0	0	3
41	5	0	1.025	-0.401877669	-0.401876555	-0.401936354	-0.401804926	0.000131428425	0.000115160643	0	87.6	0	0	3
42	5	0	1.05	-0.40186847	-0.401879732	-0.401936354	-0.401852096	8.42585638e-05	0.000115160643	0	100	0	0	3
43	5	0	1.075	-0.401857112	-0.401876513	-0.401936354	-0.401852096	8.42585638e-05	0.000115160643	0	100	0	0	3
44	5	0	1.1	-0.401882282	-0.401876788	-0.401936354	-0.401852096	8.42585638e-05	0.000115160643	0	100	0	0	3
45	5	0	1.125	-0.401853582	-0.40187542	-0.401936354	-0.401852096	8.42585638e-05	0.000115160643	0	100	0	0	3
46	5	0	1.15	-0.401892307	-0.401875048	-0.401936354	-0.401852096	8.42585638e-05	0.000115160643	0	100	0	0	3
47	6	0	1.175	-0.401882521	-0.401875899	-0.401936354	-0.401852096	8.42585638e-05	0.000115160643	0	100	0	0	3
48	6	0	1.2	-0.401880184	-0.401875486	-0.401936354	-0.401852096	8.42585638e-05	0.000115160643	0	100	0	0	3
49	6	0	1.225	-0.401872901	-0.401872464	-0.4019126	-0.401852096	6.05042799e-05	0.000115160643	0	100	0	0	3
50	6	0	1.25	-0.401876176	-0.40187073	-0.40189545	-0.401852096	4.33537648e-05	0.000115160643	0	100	0	0	3
51	6	0	1.275	-0.401855238	-0.401868815	-0.401892307	-0.401852096	4.02109291e-05	0.000115160643	0	100	0	0	3
52	6	0	1.3	-0.401895005	-0.401870858	-0.401895005	-0.401853582	4.14229521e-05	0.000115160643	0	100	0	0	3
53	6	0	1.325	-0.401878269	-0.401871289	-0.401895005	-0.401853582	3.77903983e-05	0.000115160643	0	100	0	0	3
54	6	0	1.35	-0.401895924	-0.401872356	-0.401895924	-0.401853582	2.89911889e-05	0.000115160643	0	100	0	0	3
55	6	0	1.375	-0.401869998	-0.401873024	-0.401895924	-0.401853582	1.66491632e-05	0.000115160643	0	100	0	0	3
56	6	0	1.4	-0.401890034	-0.401874595	-0.401895924	-0.401853582	1.66491632e-05	0.000115160643	0	100	0	0	3
57	7	0	1.425	-0.401868874	-0.401873589	-0.401895924	-0.401853582	1.09169281e-05	0.000115160643	0	100	0	0	3
58	7	0	1.45	-0.401896345	-0.401875344	-0.401896345	-0.401853582	1.09169281e-05	0.000115160643	0	100	0	0	3
59	7	0	1.475	-0.401874326	-0.401876247	-0.401896345	-0.401853582	1.09169281e-05	0.000115160643	0	100	0	0	3
60	7	0	1.5	-0.401895255	-0.401877661	-0.401896345	-0.401853582	1.09169281e-05	0.000115160643	0	100	0	0	3
61	7	0	1.525	-0.401860811	-0.401877299	-0.401896345	-0.401853582	1.09169281e-05	0.000115160643	0	100	0	0	3
62	7	0	1.55	-0.401883802	-0.401877591	-0.401896345	-0.401853582	1.09169281e-05	0.000115160643	0	100	0	0	3
63	7	0	1.575	-0.401875518	-0.401877927	-0.401896345	-0.401853582	9.11195607e-06	0.000115160643	0	100	0	0	3
64	7	0	1.6	-0.401881702	-0.401879098	-0.401896345	-0.401853582	1.02828793e-05	0.000115160643	0	100	0	0	3
65	7	0	1.625	-0.401857522	-0.401877919	-0.401896345	-0.401853582	1.02828793e-05	0.000115160643	0	100	0	0	3
66	7	0	1.65	-0.401881485	-0.401879247	-0.401896345	-0.401855238	1.04325677e-05	0.000115160643	0	100	0	0	3
67	7	0	1.675	-0.40186985	-0.401878178	-0.401896345	-0.401855238	1.04325677e-05	0.000115160643	0	100	0	0	3
68	8	0	1.7	-0.401874966	-0.401877818	-0.401896345	-0.401855238	1.04325677e-05	0.000115160643	0	100	0	0	3
69	8	0	1.725	-0.401868751	-0.401877274	-0.401896345	-0.401855238	1.04325677e-05	0.000115160643	0	100	0	0	3
70	8	0	1.75	-0.401889975	-0.401878087	-0.401896345	-0.401855238	1.04325677e-05	0.000115160643	0	100	0	0	3
71	8	0	1.775	-0.401878513	-0.401878198	-0.401896345	-0.401855238	1.04325677e-05	0.000115160643	0	100	0	0	3
72	8	0	1.8	-0.401889196	-0.401879815	-0.401896345	-0.401857522	8.95712064e-06	0.000115160643	0	100	0	0	3
73	8	0	1.825	-0.401874168	-0.401878823	-0.401896345	-0.401857522	8.52628487e-06	0.000115160643	0	100	0	0	3
74	8	0	1.85	-0.401886385	-0.40187921	-0.401896345	-0.401857522	7.45965204e-06	0.000115160643	0	100	0	0	3
75	8	0	1.875	-0.401880067	-0.401878454	-0.401896345	-0.401857522	6.79088397e-06	0.000115160643	0	100	0	0	3
