Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
63	7	0	1.575	101326.21	101326.214	101326.21	101326.22	0.0105698144	0.118082035	0	100	0	0	3
64	7	0	1.6	101326.209	101326.213	101326.209	101326.219	0.0101308545	0.118082035	0	100	0	0	3
65	7	0	1.625	101326.209	101326.213	101326.209	101326.219	0.0101953857	0.118082035	0	100	0	0	3
66	7	0	1.65	101326.208	101326.212	101326.208	101326.218	0.00998718989	0.118082035	0	100	0	0	3
67	7	0	1.675	101326.209	101326.212	101326.208	101326.217	0.00908983682	0.118082035	0	100	0	0	3
68	8	0	1.7	101326.208	101326.211	101326.208	101326.216	0.00764514503	0.118082035	0	100	0	0	3
69	8	0	1.725	101326.209	101326.211	101326.208	101326.216	0.00764514503	0.118082035	0	100	0	0	3
70	8	0	1.75	101326.211	101326.211	101326.208	101326.215	0.00625556565	0.118082035	0	100	0	0	3
71	8	0	1.775	101326.211	101326.211	101326.208	101326.215	0.00625556565	0.118082035	0	100	0	0	3
72	8	0	1.8	101326.21	101326.21	101326.208	101326.214	0.005995543	0.118082035	0	100	0	0	3
73	8	0	1.825	101326.21	101326.21	101326.208	101326.212	0.0038756042	0.118082035	0	100	0	0	3
74	8	0	1.85	101326.21	101326.21	101326.208	101326.212	0.00331164754	0.118082035	0	100	0	0	3
75	8	0	1.875	101326.21	101326.21	101326.208	101326.212	0.00331164754	0.118082035	0	100	0	0	3
