Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	6.97649082e-07	6.97649082e-07	6.97649082e-07	6.97649082e-07	0	0	0	0	0	0	3
2	1	0	0.05	7.08399189e-08	3.84244501e-07	7.08399189e-08	6.97649082e-07	3.13404582e-07	0	0	0	0	0	3
3	1	0	0.075	-2.34342132e-08	2.48351596e-07	-2.34342132e-08	6.97649082e-07	4.49297486e-07	0	0	0	0	0	3
4	1	0	0.1	-3.75660407e-08	1.76872187e-07	-3.75660407e-08	6.97649082e-07	5.20776895e-07	0	0	0	0	0	3
5	1	0	0.125	-2.89794148e-08	1.35701866e-07	-3.75660407e-08	6.97649082e-07	5.61947216e-07	0	0	0	0	0	3
6	2	0	0.15	-2.01409599e-09	1.12749206e-07	-3.75660407e-08	6.97649082e-07	5.84899876e-07	0	0	0	0	0	3
7	2	0	0.175	2.56660927e-09	9.70088351e-08	-3.75660407e-08	6.97649082e-07	6.00640247e-07	0	0	0	0	0	3
8	2	0	0.2	4.52735487e-09	8.54486501e-08	-3.75660407e-08	6.97649082e-07	6.12200432e-07	0	0	0	0	0	3
9	2	0	0.225	3.37220791e-09	7.63290454e-08	-3.75660407e-08	6.97649082e-07	6.21320037e-07	0	0	0	0	0	3
10	2	0	0.25	2.82792762e-09	6.89789336e-08	-3.75660407e-08	6.97649082e-07	6.28670149e-07	0	0	0	0	0	3
11	2	0	0.275	-7.72438857e-10	6.26378998e-08	-3.75660407e-08	6.97649082e-07	6.35011183e-07	0	0	0	0	0	3
12	2	0	0.3	-6.71524065e-10	5.73621144e-08	-3.75660407e-08	6.97649082e-07	6.40286968e-07	0	0	0	0	0	3
13	2	0	0.325	-1.08379487e-08	5.21159557e-08	-3.75660407e-08	6.97649082e-07	6.45533127e-07	0	0	0	0	0	3
14	2	0	0.35	-9.75698457e-09	4.769646e-08	-3.75660407e-08	6.97649082e-07	6.49952622e-07	0	0	0	0	0	3
15	2	0	0.375	-8.83313142e-09	4.39278206e-08	-3.75660407e-08	6.97649082e-07	6.53721262e-07	0	0	0	0	0	3
16	3	0	0.4	-7.92734555e-09	4.06868727e-08	-3.75660407e-08	6.97649082e-07	6.5696221e-07	0	0	0	0	0	3
17	3	0	0.425	-7.12699516e-09	3.78742922e-08	-3.75660407e-08	6.97649082e-07	6.5977479e-07	0	0	0	0	0	3
18	3	0	0.45	-9.21651718e-09	3.52581361e-08	-3.75660407e-08	6.97649082e-07	6.62390946e-07	0	0	0	0	0	3
19	3	0	0.475	-1.06377237e-08	3.28425646e-08	-3.75660407e-08	6.97649082e-07	6.64806518e-07	0	0	0	0	0	3
20	3	0	0.5	-8.46174282e-09	3.07773492e-08	-3.75660407e-08	6.97649082e-07	6.66871733e-07	0	0	0	0	0	3
21	3	0	0.525	-7.80260139e-09	-4.49523497e-09	-3.75660407e-08	7.08399189e-08	1.0840596e-07	0	0	0	0	0	3
22	3	0	0.55	-9.94050226e-09	-8.53425603e-09	-3.75660407e-08	4.52735487e-09	4.20933956e-08	0	0	0	0	0	3
23	3	0	0.575	-1.00248239e-08	-7.86378657e-09	-3.75660407e-08	4.52735487e-09	4.20933956e-08	0	0	0	0	0	3
24	3	0	0.6	-6.5048629e-09	-6.31072768e-09	-2.89794148e-08	4.52735487e-09	3.35067697e-08	0	0	0	0	0	3
25	3	0	0.625	-9.05282688e-09	-5.31439828e-09	-1.08379487e-08	4.52735487e-09	1.53653036e-08	0	0	0	0	0	3
26	4	0	0.65	-6.61236358e-09	-5.54431166e-09	-1.08379487e-08	4.52735487e-09	1.53653036e-08	0	0	0	0	0	3
27	4	0	0.675	-1.28249912e-08	-6.31389169e-09	-1.28249912e-08	4.52735487e-09	1.73523461e-08	0	0	0	0	0	3
28	4	0	0.7	-8.89623593e-09	-6.98507123e-09	-1.28249912e-08	3.37220791e-09	1.61971991e-08	0	0	0	0	0	3
29	4	0	0.725	-9.62085504e-09	-7.63472437e-09	-1.28249912e-08	2.82792762e-09	1.56529189e-08	0	0	0	0	0	3
30	4	0	0.75	-1.00282669e-08	-8.2775341e-09	-1.28249912e-08	-6.71524065e-10	1.21534672e-08	0	0	0	0	0	3
31	4	0	0.775	-1.33668895e-08	-8.90725663e-09	-1.33668895e-08	-6.71524065e-10	1.26953654e-08	0	0	0	0	0	3
32	4	0	0.8	-2.89437638e-09	-9.01839925e-09	-1.33668895e-08	-2.89437638e-09	1.04725131e-08	0	0	0	0	0	3
33	4	0	0.825	-1.29898824e-08	-9.12599593e-09	-1.33668895e-08	-2.89437638e-09	1.04725131e-08	0	0	0	0	0	3
34	4	0	0.85	-3.85789491e-08	-1.05670942e-08	-3.85789491e-08	-2.89437638e-09	3.56845727e-08	0	0	0	0	0	3
35	4	0	0.875	-2.98928281e-08	-1.1620079e-08	-3.85789491e-08	-2.89437638e-09	3.56845727e-08	0	0	0	0	0	3
36	4	0	0.9	-4.51466306e-09	-1.14494449e-08	-3.85789491e-08	-2.89437638e-09	3.56845727e-08	0	0	0	0	0	3
37	5	0	0.925	-3.22452187e-08	-1.2705356e-08	-3.85789491e-08	-2.89437638e-09	3.56845727e-08	0	0	0	0	0	3
38	5	0	0.95	-2.94590449e-08	-1.37174824e-08	-3.85789491e-08	-2.89437638e-09	3.56845727e-08	0	0	0	0	0	3
39	5	0	0.975	-2.48703399e-08	-1.44291132e-08	-3.85789491e-08	-2.89437638e-09	3.56845727e-08	0	0	0	0	0	3
40	5	0	1	-2.77890793e-08	-1.53954801e-08	-3.85789491e-08	-2.89437638e-09	1.09002451e-08	0.000210404602	0	0	0	0	3
41	5	0	1.025	-2.59182242e-08	-1.63012612e-08	-3.85789491e-08	-2.89437638e-09	1.09868629e-08	0.000210404575	0	0	0	0	3
42	5	0	1.05	-2.68038956e-08	-1.71444309e-08	-3.85789491e-08	-2.89437638e-09	1.18300326e-08	0.00021040455	0	0	0	0	3
43	5	0	1.075	-1.93081444e-08	-1.76085969e-08	-3.85789491e-08	-2.89437638e-09	1.22941986e-08	0.000210404526	0	0	0	0	3
44	5	0	1.1	-1.84888915e-08	-1.76505157e-08	-3.85789491e-08	-2.89437638e-09	1.23361174e-08	0.000210404504	0	0	0	0	3
45	5	0	1.125	-4.17545491e-08	-1.93290722e-08	-4.17545491e-08	-2.89437638e-09	1.40146739e-08	0.000210404482	0	0	0	0	3
46	5	0	1.15	-1.20013456e-08	-1.94694778e-08	-4.17545491e-08	-2.89437638e-09	1.39251662e-08	0.000210404461	0	0	0	0	3
47	6	0	1.175	-1.8008692e-08	-2.00121601e-08	-4.17545491e-08	-2.89437638e-09	1.36982684e-08	0.000210404441	0	0	0	0	3
48	6	0	1.2	-3.19955589e-08	-2.09250443e-08	-4.17545491e-08	-2.89437638e-09	1.39399731e-08	0.000210404421	0	0	0	0	3
49	6	0	1.225	-2.90292465e-08	-2.18837591e-08	-4.17545491e-08	-2.89437638e-09	1.42490347e-08	0.000210404403	0	0	0	0	3
50	6	0	1.25	4.3332661e-09	-2.12192771e-08	-4.17545491e-08	4.3332661e-09	1.3606225e-08	0.000210404386	0	0	0	0	3
51	6	0	1.275	-2.47302977e-08	-2.19193738e-08	-4.17545491e-08	4.3332661e-09	1.30121172e-08	0.000210404369	0	0	0	0	3
52	6	0	1.3	2.12220852e-09	-2.11817977e-08	-4.17545491e-08	4.3332661e-09	1.29009746e-08	0.000210404353	0	0	0	0	3
53	6	0	1.325	-1.66810263e-08	-2.18383049e-08	-4.17545491e-08	4.3332661e-09	1.27933779e-08	0.000210404337	0	0	0	0	3
54	6	0	1.35	-5.9453162e-08	-2.4050842e-08	-5.9453162e-08	4.3332661e-09	1.34837479e-08	0.000210404323	0	0	0	0	3
55	6	0	1.375	-3.18461843e-08	-2.37302342e-08	-5.9453162e-08	4.3332661e-09	1.26013971e-08	0.000210404309	0	0	0	0	3
56	6	0	1.4	-6.90903908e-09	-2.2635768e-08	-5.9453162e-08	4.3332661e-09	1.26013971e-08	0.000210404295	0	0	0	0	3
57	7	0	1.425	-1.01259007e-08	-2.29029698e-08	-5.9453162e-08	4.3332661e-09	1.1345486e-08	0.000210404282	0	0	0	0	3
58	7	0	1.45	-7.71825691e-08	-2.50428436e-08	-7.71825691e-08	4.3332661e-09	1.13253612e-08	0.00021040427	0	0	0	0	3
59	7	0	1.475	-3.03526228e-08	-2.5085395e-08	-7.71825691e-08	4.3332661e-09	1.06562817e-08	0.000210404259	0	0	0	0	3
60	7	0	1.5	-4.53446498e-10	-2.39226858e-08	-7.71825691e-08	4.3332661e-09	9.6899149e-09	0.000210404248	0	0	0	0	3
61	7	0	1.525	5.58940265e-09	-2.23332342e-08	-7.71825691e-08	5.58940265e-09	8.78413376e-09	0.000210404237	0	0	0	0	3
62	7	0	1.55	-3.98137268e-08	-2.29949248e-08	-7.71825691e-08	5.58940265e-09	7.9409641e-09	0.000210404227	0	0	0	0	3
63	7	0	1.575	-3.74715988e-08	-2.35029107e-08	-7.71825691e-08	5.58940265e-09	7.47679807e-09	0.000210404218	0	0	0	0	3
64	7	0	1.6	-2.40336503e-08	-2.37279348e-08	-7.71825691e-08	5.58940265e-09	7.43487928e-09	0.000210404208	0	0	0	0	3
65	7	0	1.625	-5.84657369e-08	-2.56315941e-08	-7.71825691e-08	5.58940265e-09	6.30252192e-09	0.0002104042	0	0	0	0	3
66	7	0	1.65	-3.88625995e-08	-2.54938822e-08	-7.71825691e-08	5.58940265e-09	6.16211627e-09	0.000210404191	0	0	0	0	3
67	7	0	1.675	-3.69546494e-08	-2.66821348e-08	-7.71825691e-08	5.58940265e-09	6.66997464e-09	0.000210404183	0	0	0	0	3
68	8	0	1.7	1.67745774e-08	-2.50257886e-08	-7.71825691e-08	1.67745774e-08	5.75709046e-09	0.000210404176	0	0	0	0	3
69	8	0	1.725	-6.17529614e-08	-2.64428078e-08	-7.71825691e-08	1.67745774e-08	5.50033702e-09	0.000210404168	0	0	0	0	3
70	8	0	1.75	4.5664764e-08	-2.28859501e-08	-7.71825691e-08	4.5664764e-08	5.50033702e-09	0.000210404162	0	0	0	0	3
71	8	0	1.775	9.73623207e-08	-1.84559952e-08	-7.71825691e-08	9.73623207e-08	8.22613961e-09	0.000210404155	0	0	0	0	3
72	8	0	1.8	-2.49943847e-08	-1.84685707e-08	-7.71825691e-08	9.73623207e-08	8.22613961e-09	0.000210404149	0	0	0	0	3
73	8	0	1.825	-6.22120303e-08	-2.15321059e-08	-7.71825691e-08	9.73623207e-08	8.22613961e-09	0.000210404144	0	0	0	0	3
74	8	0	1.85	-6.59287437e-08	-2.38772353e-08	-7.71825691e-08	9.73623207e-08	8.22613961e-09	0.000210404138	0	0	0	0	3
75	8	0	1.875	9.93627684e-09	-2.05729763e-08	-7.71825691e-08	9.73623207e-08	8.22613961e-09	0.000210404133	0	0	0	0	3
