Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	101326.686	101326.686	101326.686	101326.686	0	0	0	0	0	0	3
2	1	0	0.05	101325.375	101326.03	101325.375	101326.686	0.655870739	0	0	0	0	0	3
3	1	0	0.075	101325.209	101325.757	101325.209	101326.686	0.929666629	0	0	0	0	0	3
4	1	0	0.1	101325.183	101325.613	101325.183	101326.686	1.07306658	0	0	0	0	0	3
5	1	0	0.125	101325.171	101325.525	101325.171	101326.686	1.16154184	0	0	0	0	0	3
6	1	0	0.15	101325.164	101325.465	101325.164	101326.686	1.2216076	0	0	0	0	0	3
7	1	0	0.175	101325.158	101325.421	101325.158	101326.686	1.26538764	0	0	0	0	0	3
8	1	0	0.2	101325.156	101325.388	101325.156	101326.686	1.29849591	0	0	0	0	0	3
9	1	0	0.225	101325.153	101325.362	101325.153	101326.686	1.32457994	0	0	0	0	0	3
10	2	0	0.25	101325.153	101325.341	101325.153	101326.686	1.34546467	0	0	0	0	0	3
11	2	0	0.275	101325.151	101325.324	101325.151	101326.686	1.36272981	0	0	0	0	0	3
12	2	0	0.3	101325.15	101325.309	101325.15	101326.686	1.37716232	0	0	0	0	0	3
13	2	0	0.325	101325.149	101325.297	101325.149	101326.686	1.38944911	0	0	0	0	0	3
14	2	0	0.35	101325.149	101325.286	101325.149	101326.686	1.40003781	0	0	0	0	0	3
15	2	0	0.375	101325.147	101325.277	101325.147	101326.686	1.40930419	0	0	0	0	0	3
16	2	0	0.4	101325.146	101325.269	101325.146	101326.686	1.41751036	0	0	0	0	0	3
17	2	0	0.425	101325.144	101325.261	101325.144	101326.686	1.42482918	0	0	0	0	0	3
18	2	0	0.45	101325.143	101325.255	101325.143	101326.686	1.43141719	0	0	0	0	0	3
19	3	0	0.475	101325.141	101325.249	101325.141	101326.686	1.4373856	0	0	0	0	0	3
20	3	0	0.5	101325.14	101325.243	101325.14	101326.686	1.44280664	0	0	0	0	0	3
21	3	0	0.525	101325.139	101325.166	101325.139	101325.375	0.235382489	0	0	0	0	0	3
22	3	0	0.55	101325.139	101325.154	101325.139	101325.209	0.0704847036	0	0	0	0	0	3
23	3	0	0.575	101325.138	101325.151	101325.138	101325.183	0.0446252343	0	0	0	0	0	3
24	3	0	0.6	101325.138	101325.149	101325.138	101325.171	0.0324488003	0	0	0	0	0	3
25	3	0	0.625	101325.139	101325.147	101325.138	101325.164	0.025955259	0	0	0	0	0	3
26	3	0	0.65	101325.139	101325.146	101325.138	101325.158	0.0198237917	0	0	0	0	0	3
27	3	0	0.675	101325.139	101325.145	101325.138	101325.156	0.0176378363	0	0	0	0	0	3
28	4	0	0.7	101325.14	101325.144	101325.138	101325.153	0.0146395367	0	0	0	0	0	3
29	4	0	0.725	101325.14	101325.143	101325.138	101325.153	0.0144644069	0	0	0	0	0	3
30	4	0	0.75	101325.14	101325.143	101325.138	101325.151	0.0125104415	0	0	0	0	0	3
31	4	0	0.775	101325.14	101325.142	101325.138	101325.15	0.011971708	0	0	0	0	0	3
32	4	0	0.8	101325.14	101325.142	101325.138	101325.149	0.0110010773	0	0	0	0	0	3
33	4	0	0.825	101325.14	101325.141	101325.138	101325.149	0.0102007291	0	0	0	0	0	3
34	4	0	0.85	101325.14	101325.141	101325.138	101325.147	0.00885817505	0	0	0	0	0	3
35	4	0	0.875	101325.14	101325.14	101325.138	101325.146	0.00728874579	0	0	0	0	0	3
36	4	0	0.9	101325.14	101325.14	101325.138	101325.144	0.00596146553	0	0	0	0	0	3
37	5	0	0.925	101325.14	101325.14	101325.138	101325.143	0.00447831176	0	0	0	0	0	3
38	5	0	0.95	101325.14	101325.14	101325.138	101325.141	0.00307458208	0	0	0	0	0	3
39	5	0	0.975	101325.14	101325.14	101325.138	101325.14	0.00208530968	0	0	0	0	0	3
40	5	0	1	101325.14	101325.14	101325.138	101325.14	0.00203396885	0.00992029968	0	0	0	0	3
41	5	0	1.025	101325.14	101325.14	101325.138	101325.14	0.00203396885	0.00992029968	0	0	0	0	3
42	5	0	1.05	101325.14	101325.14	101325.138	101325.14	0.00203396885	0.00992029968	0	0	0	0	3
43	5	0	1.075	101325.14	101325.14	101325.138	101325.14	0.00201200311	0.00992029968	0	0	0	0	3
44	5	0	1.1	101325.14	101325.14	101325.138	101325.14	0.00201200311	0.00992029968	0	0	0	0	3
45	5	0	1.125	101325.14	101325.14	101325.139	101325.14	0.00177813448	0.00992029968	0	0	0	0	3
46	5	0	1.15	101325.14	101325.14	101325.139	101325.14	0.00153306204	0.00992029968	0	0	0	0	3
47	6	0	1.175	101325.14	101325.14	101325.139	101325.14	0.00108230142	0.00992029968	0	0	0	0	3
48	6	0	1.2	101325.14	101325.14	101325.14	101325.14	0.000761438729	0.00992029968	0	0	0	0	3
49	6	0	1.225	101325.14	101325.14	101325.14	101325.14	0.000571788085	0.00992029968	0	0	0	0	3
50	6	0	1.25	101325.14	101325.14	101325.14	101325.14	0.000375297517	0.00992029968	0	0	0	0	3
51	6	0	1.275	101325.14	101325.14	101325.14	101325.14	0.000313690281	0.00992029968	0	0	0	0	3
52	6	0	1.3	101325.14	101325.14	101325.14	101325.14	0.000313690281	0.00992029968	0	0	0	0	3
