Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	0.00398174176	0.00398174176	0.00398174176	0.00398174176	0	0	0	0	0	0	3
2	1	0	0.05	0.00497126163	0.0044765017	0.00398174176	0.00497126163	0.000494759937	0	0	0	0	0	3
3	1	0	0.075	0.00359757377	0.00418352572	0.00359757377	0.00497126163	0.000494759937	0	0	0	0	0	3
4	1	0	0.1	0.00292755635	0.00386953338	0.00292755635	0.00497126163	0.000606968321	0	0	0	0	0	3
5	1	0	0.125	0.00284298753	0.00366422421	0.00284298753	0.00497126163	0.000812277489	0	0	0	0	0	3
6	1	0	0.15	0.00279894884	0.00352001165	0.00279894884	0.00497126163	0.000956490051	0	0	0	0	0	3
7	1	0	0.175	0.00274407294	0.00340916326	0.00274407294	0.00497126163	0.00106733844	0	0	0	0	0	3
8	1	0	0.2	0.00269924783	0.00332042383	0.00269924783	0.00497126163	0.00115607787	0	0	0	0	0	3
9	1	0	0.225	0.00270791263	0.00325236703	0.00269924783	0.00497126163	0.00122413467	0	0	0	0	0	3
10	2	0	0.25	0.00269564664	0.00319669499	0.00269564664	0.00497126163	0.00127980671	0	0	0	0	0	3
11	2	0	0.275	0.00269776847	0.00315133804	0.00269564664	0.00497126163	0.00132516366	0	0	0	0	0	3
12	2	0	0.3	0.00268715918	0.00311265646	0.00268715918	0.00497126163	0.00136384523	0	0	0	0	0	3
13	2	0	0.325	0.00269053611	0.00308018567	0.00268715918	0.00497126163	0.00139631603	0	0	0	0	0	3
14	2	0	0.35	0.00268054219	0.00305163971	0.00268054219	0.00497126163	0.00142486199	0	0	0	0	0	3
15	2	0	0.375	0.00268001974	0.00302686504	0.00268001974	0.00497126163	0.00144963666	0	0	0	0	0	3
16	2	0	0.4	0.00267283861	0.00300473839	0.00267283861	0.00497126163	0.00147176331	0	0	0	0	0	3
17	2	0	0.425	0.00266778783	0.00298491777	0.00266778783	0.00497126163	0.00149158393	0	0	0	0	0	3
18	2	0	0.45	0.00265674993	0.00296668622	0.00265674993	0.00497126163	0.00150981548	0	0	0	0	0	3
19	3	0	0.475	0.00265056807	0.00295004842	0.00265056807	0.00497126163	0.00152645327	0	0	0	0	0	3
20	3	0	0.5	0.00264141732	0.00293461687	0.00264141732	0.00497126163	0.00154188483	0	0	0	0	0	3
21	3	0	0.525	0.00263855863	0.00286745771	0.00263855863	0.00497126163	0.00160904399	0	0	0	0	0	3
22	3	0	0.55	0.0026318853	0.0027504889	0.0026318853	0.00359757377	0.000965688467	0	0	0	0	0	3
23	3	0	0.575	0.00262911063	0.00270206574	0.00262911063	0.00292755635	0.000298445714	0	0	0	0	0	3
24	3	0	0.6	0.00262637554	0.0026870067	0.00262637554	0.00284298753	0.000216611993	0	0	0	0	0	3
25	3	0	0.625	0.0026248721	0.00267610093	0.0026248721	0.00279894884	0.000174076741	0	0	0	0	0	3
26	3	0	0.65	0.0026245562	0.00266738129	0.0026245562	0.00274407294	0.000119516738	0	0	0	0	0	3
27	3	0	0.675	0.0026277102	0.00266156316	0.0026245562	0.00270791263	8.33564307e-05	0	0	0	0	0	3
28	4	0	0.7	0.00262799365	0.00265800045	0.0026245562	0.00270791263	8.33564307e-05	0	0	0	0	0	3
29	4	0	0.725	0.00262743892	0.00265397676	0.0026245562	0.00269776847	7.32122759e-05	0	0	0	0	0	3
30	4	0	0.75	0.00262621371	0.00265050512	0.0026245562	0.00269776847	7.32122759e-05	0	0	0	0	0	3
31	4	0	0.775	0.00262994894	0.00264711414	0.0026245562	0.00269053611	6.59799154e-05	0	0	0	0	0	3
32	4	0	0.8	0.00263043703	0.00264427803	0.0026245562	0.00269053611	6.59799154e-05	0	0	0	0	0	3
33	4	0	0.825	0.00263259763	0.00264138111	0.0026245562	0.00268054219	5.59859963e-05	0	0	0	0	0	3
34	4	0	0.85	0.00263138378	0.00263892319	0.0026245562	0.00268001974	5.54635419e-05	0	0	0	0	0	3
35	4	0	0.875	0.00263156139	0.00263650027	0.0026245562	0.00267283861	4.82824175e-05	0	0	0	0	0	3
36	4	0	0.9	0.0026324131	0.00263447899	0.0026245562	0.00266778783	4.32316357e-05	0	0	0	0	0	3
37	5	0	0.925	0.00263300383	0.00263273979	0.0026245562	0.00265674993	3.21937329e-05	0	0	0	0	0	3
38	5	0	0.95	0.00263190157	0.00263149738	0.0026245562	0.00265056807	2.60118734e-05	0	0	0	0	0	3
39	5	0	0.975	0.00263321094	0.00263062952	0.0026245562	0.00264141732	1.68611181e-05	0	0	0	0	0	3
40	5	0	1	0.00263213711	0.00263016551	0.0026245562	0.00263855863	1.40024281e-05	0.000136658371	0	100	0	0	3
41	5	0	1.025	0.00263347835	0.0026299115	0.0026245562	0.00263347835	8.92215436e-06	0.000136658371	0	100	0	0	3
42	5	0	1.05	0.00263355551	0.00262999501	0.0026245562	0.00263355551	8.99931543e-06	0.000136658371	0	100	0	0	3
43	5	0	1.075	0.00263329547	0.00263020425	0.0026245562	0.00263355551	8.99931543e-06	0.000136658371	0	100	0	0	3
44	5	0	1.1	0.00263176288	0.00263027847	0.0026245562	0.00263355551	8.99931543e-06	0.000136658371	0	100	0	0	3
45	5	0	1.125	0.00263392713	0.00263063807	0.0026245562	0.00263392713	9.37092887e-06	0.000136658371	0	100	0	0	3
46	5	0	1.15	0.00263249152	0.0026310009	0.0026245562	0.00263392713	9.37092887e-06	0.000136658371	0	100	0	0	3
47	6	0	1.175	0.00263317371	0.00263141126	0.00262621371	0.00263392713	7.71341544e-06	0.000136658371	0	100	0	0	3
48	6	0	1.2	0.0026335062	0.00263168726	0.00262621371	0.00263392713	7.71341544e-06	0.000136658371	0	100	0	0	3
49	6	0	1.225	0.00263297558	0.00263192449	0.00262621371	0.00263392713	7.71341544e-06	0.000136658371	0	100	0	0	3
50	6	0	1.25	0.00263219766	0.0026321511	0.00262621371	0.00263392713	7.71341544e-06	0.000136658371	0	100	0	0	3
51	6	0	1.275	0.00263345402	0.00263249587	0.00262994894	0.00263392713	3.97819055e-06	0.000136658371	0	100	0	0	3
52	6	0	1.3	0.00263165489	0.00263257711	0.00263043703	0.00263392713	3.49009143e-06	0.000136658371	0	100	0	0	3
