Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	293.19999	293.19999	293.19999	293.19999	0	0	0	0	0	0	3
2	1	0	0.05	293.19999	293.19999	293.19999	293.19999	1.376049e-07	0	0	0	0	0	3
3	1	0	0.075	293.19999	293.19999	293.19999	293.19999	1.8061462e-07	0	0	0	0	0	3
4	1	0	0.1	293.19999	293.19999	293.19999	293.19999	2.13860744e-07	0	0	0	0	0	3
5	1	0	0.125	293.19999	293.19999	293.19999	293.19999	2.35337495e-07	0	0	0	0	0	3
6	1	0	0.15	293.19999	293.19999	293.19999	293.19999	2.5215212e-07	0	0	0	0	0	3
7	1	0	0.175	293.19999	293.19999	293.19999	293.19999	2.63101924e-07	0	0	0	0	0	3
8	1	0	0.2	293.19999	293.19999	293.19999	293.19999	2.72003604e-07	0	0	0	0	0	3
9	1	0	0.225	293.19999	293.19999	293.19999	293.19999	2.77217964e-07	0	0	0	0	0	3
10	2	0	0.25	293.19999	293.19999	293.19999	293.19999	2.81033692e-07	0	0	0	0	0	3
11	2	0	0.275	293.19999	293.19999	293.19999	293.19999	2.81284144e-07	0	0	0	0	0	3
12	2	0	0.3	293.19999	293.19999	293.19999	293.19999	2.81284144e-07	0	0	0	0	0	3
13	2	0	0.325	293.19999	293.19999	293.19999	293.19999	2.81284144e-07	0	0	0	0	0	3
14	2	0	0.35	293.19999	293.19999	293.19999	293.19999	2.81284144e-07	0	0	0	0	0	3
15	2	0	0.375	293.19999	293.19999	293.19999	293.19999	2.81284144e-07	0	0	0	0	0	3
16	2	0	0.4	293.19999	293.19999	293.19999	293.19999	2.81284144e-07	0	0	0	0	0	3
17	2	0	0.425	293.19999	293.19999	293.19999	293.19999	2.81284144e-07	0	0	0	0	0	3
18	2	0	0.45	293.19999	293.19999	293.19999	293.19999	2.81284144e-07	0	0	0	0	0	3
19	3	0	0.475	293.19999	293.19999	293.19999	293.19999	2.81284144e-07	0	0	0	0	0	3
20	3	0	0.5	293.19999	293.19999	293.19999	293.19999	2.81284144e-07	0	0	0	0	0	3
21	3	0	0.525	293.19999	293.19999	293.19999	293.19999	1.43679245e-07	0	0	0	0	0	3
22	3	0	0.55	293.19999	293.19999	293.19999	293.19999	1.18196681e-07	0	0	0	0	0	3
23	3	0	0.575	293.19999	293.19999	293.19999	293.19999	1.51674499e-07	0	0	0	0	0	3
24	3	0	0.6	293.199991	293.19999	293.19999	293.199991	1.93424171e-07	0	0	0	0	0	3
25	3	0	0.625	293.199991	293.19999	293.19999	293.199991	2.41687474e-07	0	0	0	0	0	3
26	3	0	0.65	293.199991	293.19999	293.19999	293.199991	3.00393879e-07	0	0	0	0	0	3
27	3	0	0.675	293.199991	293.19999	293.19999	293.199991	3.68648728e-07	0	0	0	0	0	3
28	4	0	0.7	293.199991	293.19999	293.19999	293.199991	4.47422906e-07	0	0	0	0	0	3
29	4	0	0.725	293.199991	293.19999	293.19999	293.199991	5.3570011e-07	0	0	0	0	0	3
30	4	0	0.75	293.199992	293.19999	293.19999	293.199992	6.3409027e-07	0	0	0	0	0	3
31	4	0	0.775	293.199992	293.19999	293.19999	293.199992	7.43769192e-07	0	0	0	0	0	3
32	4	0	0.8	293.199992	293.199991	293.19999	293.199992	8.64346873e-07	0	0	0	0	0	3
33	4	0	0.825	293.199993	293.199991	293.19999	293.199993	9.95967014e-07	0	0	0	0	0	3
34	4	0	0.85	293.199993	293.199991	293.19999	293.199993	1.13833033e-06	0	0	0	0	0	3
35	4	0	0.875	293.199993	293.199991	293.19999	293.199993	1.28979423e-06	0	0	0	0	0	3
36	4	0	0.9	293.199993	293.199991	293.19999	293.199993	1.45520858e-06	0	0	0	0	0	3
37	5	0	0.925	293.199994	293.199991	293.19999	293.199994	1.63368424e-06	0	0	0	0	0	3
38	5	0	0.95	293.199994	293.199992	293.19999	293.199994	1.82440692e-06	0	0	0	0	0	3
39	5	0	0.975	293.199994	293.199992	293.19999	293.199994	2.02615666e-06	0	0	0	0	0	3
