Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	0.493768881	0.493768881	0.493768881	0.493768881	0	0	0	0	0	0	3
2	1	0	0.05	0.501272505	0.497520693	0.493768881	0.501272505	0.00375181208	0	0	0	0	0	3
3	1	0	0.075	0.501206417	0.498749268	0.493768881	0.501272505	0.00498038681	0	0	0	0	0	3
4	1	0	0.1	0.502847911	0.499773929	0.493768881	0.502847911	0.00600504765	0	0	0	0	0	3
5	1	0	0.125	0.50407317	0.500633777	0.493768881	0.50407317	0.00686489597	0	0	0	0	0	3
6	1	0	0.15	0.505834551	0.501500573	0.493768881	0.505834551	0.00773169171	0	0	0	0	0	3
7	1	0	0.175	0.506747796	0.502250176	0.493768881	0.506747796	0.00848129503	0	0	0	0	0	3
8	1	0	0.2	0.507814154	0.502945673	0.493768881	0.507814154	0.00917679227	0	0	0	0	0	3
9	1	0	0.225	0.508222297	0.503531965	0.493768881	0.508222297	0.0097630838	0	0	0	0	0	3
10	2	0	0.25	0.508868624	0.504065631	0.493768881	0.508868624	0.0102967497	0	0	0	0	0	3
11	2	0	0.275	0.509262203	0.504538046	0.493768881	0.509262203	0.0107691653	0	0	0	0	0	3
12	2	0	0.3	0.509760056	0.504973214	0.493768881	0.509760056	0.0112043327	0	0	0	0	0	3
13	2	0	0.325	0.510057175	0.505364288	0.493768881	0.510057175	0.0115954067	0	0	0	0	0	3
14	2	0	0.35	0.510470737	0.505729034	0.493768881	0.510470737	0.011960153	0	0	0	0	0	3
15	2	0	0.375	0.510712917	0.506061293	0.493768881	0.510712917	0.0122924118	0	0	0	0	0	3
16	2	0	0.4	0.511032015	0.506371963	0.493768881	0.511032015	0.0126030819	0	0	0	0	0	3
17	2	0	0.425	0.511201619	0.50665606	0.493768881	0.511201619	0.0128871793	0	0	0	0	0	3
18	2	0	0.45	0.511368635	0.50691787	0.493768881	0.511368635	0.013148989	0	0	0	0	0	3
19	3	0	0.475	0.511475534	0.507157747	0.493768881	0.511475534	0.0133888661	0	0	0	0	0	3
20	3	0	0.5	0.511551244	0.507377422	0.493768881	0.511551244	0.0136085409	0	0	0	0	0	3
21	3	0	0.525	0.511632593	0.508270608	0.501206417	0.511632593	0.0104261754	0	0	0	0	0	3
22	3	0	0.55	0.511629018	0.508788433	0.501206417	0.511632593	0.0100391653	0	0	0	0	0	3
23	3	0	0.575	0.511630173	0.509309621	0.502847911	0.511632593	0.00878468156	0	0	0	0	0	3
24	3	0	0.6	0.511579576	0.509746204	0.50407317	0.511632593	0.00755942244	0	0	0	0	0	3
25	3	0	0.625	0.511619401	0.510123516	0.505834551	0.511632593	0.00579804131	0	0	0	0	0	3
26	3	0	0.65	0.511557845	0.51040968	0.506747796	0.511632593	0.00488479673	0	0	0	0	0	3
27	3	0	0.675	0.51154297	0.510649439	0.507814154	0.511632593	0.00381843877	0	0	0	0	0	3
28	4	0	0.7	0.51147965	0.510832714	0.508222297	0.511632593	0.00341029568	0	0	0	0	0	3
29	4	0	0.725	0.511543791	0.510998789	0.508868624	0.511632593	0.00276396921	0	0	0	0	0	3
