Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	101326.698	101326.698	101326.698	101326.698	0	0	0	0	0	0	3
2	1	0	0.05	101325.387	101326.043	101325.387	101326.698	0.655733132	0	0	0	0	0	3
3	1	0	0.075	101325.221	101325.769	101325.221	101326.698	0.929501606	0	0	0	0	0	3
4	1	0	0.1	101325.195	101325.625	101325.195	101326.698	1.0728807	0	0	0	0	0	3
5	1	0	0.125	101325.183	101325.537	101325.183	101326.698	1.16133902	0	0	0	0	0	3
6	1	0	0.15	101325.177	101325.477	101325.177	101326.698	1.22138377	0	0	0	0	0	3
7	1	0	0.175	101325.171	101325.433	101325.171	101326.698	1.26514379	0	0	0	0	0	3
8	1	0	0.2	101325.168	101325.4	101325.168	101326.698	1.29823071	0	0	0	0	0	3
9	1	0	0.225	101325.166	101325.374	101325.166	101326.698	1.32429448	0	0	0	0	0	3
10	2	0	0.25	101325.165	101325.353	101325.165	101326.698	1.34515836	0	0	0	0	0	3
11	2	0	0.275	101325.163	101325.336	101325.163	101326.698	1.36240222	0	0	0	0	0	3
12	2	0	0.3	101325.163	101325.322	101325.163	101326.698	1.37681249	0	0	0	0	0	3
13	2	0	0.325	101325.162	101325.309	101325.162	101326.698	1.3890768	0	0	0	0	0	3
14	2	0	0.35	101325.161	101325.299	101325.161	101326.698	1.39964245	0	0	0	0	0	3
15	2	0	0.375	101325.16	101325.289	101325.16	101326.698	1.40888563	0	0	0	0	0	3
16	2	0	0.4	101325.159	101325.281	101325.159	101326.698	1.41706711	0	0	0	0	0	3
17	2	0	0.425	101325.157	101325.274	101325.157	101326.698	1.42436034	0	0	0	0	0	3
18	2	0	0.45	101325.156	101325.267	101325.156	101326.698	1.43092191	0	0	0	0	0	3
19	3	0	0.475	101325.155	101325.261	101325.155	101326.698	1.43686353	0	0	0	0	0	3
20	3	0	0.5	101325.154	101325.256	101325.154	101326.698	1.44225762	0	0	0	0	0	3
21	3	0	0.525	101325.152	101325.179	101325.152	101325.387	0.234526313	0	0	0	0	0	3
22	3	0	0.55	101325.152	101325.167	101325.152	101325.221	0.069516836	0	0	0	0	0	3
23	3	0	0.575	101325.152	101325.164	101325.152	101325.195	0.0436403958	0	0	0	0	0	3
24	3	0	0.6	101325.152	101325.161	101325.152	101325.183	0.0314860974	0	0	0	0	0	3
25	3	0	0.625	101325.152	101325.16	101325.152	101325.177	0.0250508584	0	0	0	0	0	3
26	3	0	0.65	101325.152	101325.159	101325.152	101325.171	0.0189545142	0	0	0	0	0	3
27	3	0	0.675	101325.153	101325.158	101325.152	101325.168	0.0168192508	0	0	0	0	0	3
28	4	0	0.7	101325.153	101325.157	101325.152	101325.166	0.0138537906	0	0	0	0	0	3
29	4	0	0.725	101325.153	101325.156	101325.152	101325.165	0.0137250313	0	0	0	0	0	3
30	4	0	0.75	101325.154	101325.156	101325.152	101325.163	0.0118176032	0	0	0	0	0	3
31	4	0	0.775	101325.154	101325.155	101325.152	101325.163	0.0113328891	0	0	0	0	0	3
32	4	0	0.8	101325.154	101325.155	101325.152	101325.162	0.0104099538	0	0	0	0	0	3
33	4	0	0.825	101325.154	101325.154	101325.152	101325.161	0.00966248104	0	0	0	0	0	3
34	4	0	0.85	101325.154	101325.154	101325.152	101325.16	0.00836821248	0	0	0	0	0	3
35	4	0	0.875	101325.154	101325.154	101325.152	101325.159	0.0068691388	0	0	0	0	0	3
36	4	0	0.9	101325.154	101325.153	101325.152	101325.157	0.0056064206	0	0	0	0	0	3
37	5	0	0.925	101325.154	101325.153	101325.152	101325.156	0.00418979292	0	0	0	0	0	3
38	5	0	0.95	101325.154	101325.153	101325.152	101325.155	0.00284563615	0	0	0	0	0	3
39	5	0	0.975	101325.154	101325.153	101325.152	101325.154	0.00222059208	0	0	0	0	0	3
40	5	0	1	101325.154	101325.153	101325.152	101325.154	0.00222059208	0.0097779676	0	100	0	0	3
41	5	0	1.025	101325.154	101325.153	101325.152	101325.154	0.00222059208	0.0097779676	0	100	0	0	3
42	5	0	1.05	101325.154	101325.153	101325.152	101325.154	0.00222059208	0.0097779676	0	100	0	0	3
43	5	0	1.075	101325.154	101325.153	101325.152	101325.154	0.00216420645	0.0097779676	0	100	0	0	3
44	5	0	1.1	101325.154	101325.153	101325.152	101325.154	0.00216420645	0.0097779676	0	100	0	0	3
45	5	0	1.125	101325.154	101325.153	101325.152	101325.154	0.00190052926	0.0097779676	0	100	0	0	3
46	5	0	1.15	101325.154	101325.154	101325.152	101325.154	0.00162097668	0.0097779676	0	100	0	0	3
47	6	0	1.175	101325.154	101325.154	101325.153	101325.154	0.00114296163	0.0097779676	0	100	0	0	3
48	6	0	1.2	101325.154	101325.154	101325.153	101325.154	0.000801529925	0.0097779676	0	100	0	0	3
49	6	0	1.225	101325.154	101325.154	101325.153	101325.154	0.000595790567	0.0097779676	0	100	0	0	3
50	6	0	1.25	101325.154	101325.154	101325.154	101325.154	0.000390208705	0.0097779676	0	100	0	0	3
51	6	0	1.275	101325.154	101325.154	101325.154	101325.154	0.00034203523	0.0097779676	0	100	0	0	3
52	6	0	1.3	101325.154	101325.154	101325.154	101325.154	0.00034203523	0.0097779676	0	100	0	0	3
