Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	0.0291686179	0.0291686179	0.0291686179	0.0291686179	0	0	0	0	0	0	3
2	1	0	0.05	0.0293265231	0.0292475705	0.0291686179	0.0293265231	7.89526392e-05	0	0	0	0	0	3
3	1	0	0.075	0.0291665119	0.029220551	0.0291665119	0.0293265231	7.89526392e-05	0	0	0	0	0	3
4	1	0	0.1	0.0290253751	0.029171757	0.0290253751	0.0293265231	7.89526392e-05	0	0	0	0	0	3
5	1	0	0.125	0.0290514557	0.0291476968	0.0290253751	0.0293265231	9.9873737e-05	0	0	0	0	0	3
6	1	0	0.15	0.0290602138	0.0291331163	0.0290253751	0.0293265231	0.00011445423	0	0	0	0	0	3
7	1	0	0.175	0.0290754262	0.0291248748	0.0290253751	0.0293265231	0.000122695668	0	0	0	0	0	3
8	1	0	0.2	0.0290809819	0.0291193882	0.0290253751	0.0293265231	0.00012818229	0	0	0	0	0	3
9	1	0	0.225	0.0290552237	0.0291122588	0.0290253751	0.0293265231	0.000135311678	0	0	0	0	0	3
10	2	0	0.25	0.0290744488	0.0291084778	0.0290253751	0.0293265231	0.000139092679	0	0	0	0	0	3
11	2	0	0.275	0.0290714832	0.0291051147	0.0290253751	0.0293265231	0.000142455825	0	0	0	0	0	3
12	2	0	0.3	0.0290461824	0.0291002037	0.0290253751	0.0293265231	0.000147366848	0	0	0	0	0	3
13	2	0	0.325	0.0290519654	0.029096493	0.0290253751	0.0293265231	0.000151077481	0	0	0	0	0	3
14	2	0	0.35	0.0290588074	0.0290938012	0.0290253751	0.0293265231	0.000153769309	0	0	0	0	0	3
15	2	0	0.375	0.0290566809	0.0290913265	0.0290253751	0.0293265231	0.000156243998	0	0	0	0	0	3
16	2	0	0.4	0.0290393164	0.0290880759	0.0290253751	0.0293265231	0.000159494631	0	0	0	0	0	3
17	2	0	0.425	0.0290463193	0.0290856196	0.0290253751	0.0293265231	0.000161950899	0	0	0	0	0	3
18	2	0	0.45	0.0290367618	0.0290829053	0.0290253751	0.0293265231	0.000164665222	0	0	0	0	0	3
19	3	0	0.475	0.0290430522	0.0290808077	0.0290253751	0.0293265231	0.000166762754	0	0	0	0	0	3
20	3	0	0.5	0.0290318708	0.0290783609	0.0290253751	0.0293265231	0.0001692096	0	0	0	0	0	3
21	3	0	0.525	0.0290344942	0.0290716547	0.0290253751	0.0293265231	0.000175915785	0	0	0	0	0	3
22	3	0	0.55	0.0290336687	0.029057012	0.0290253751	0.0291665119	0.000141136805	0	0	0	0	0	3
23	3	0	0.575	0.0290316601	0.0290502694	0.0290253751	0.0290809819	5.56067226e-05	0	0	0	0	0	3
24	3	0	0.6	0.0290244209	0.0290502217	0.0290244209	0.0290809819	5.65609379e-05	0	0	0	0	0	3
25	3	0	0.625	0.0290316257	0.0290492302	0.0290244209	0.0290809819	5.65609379e-05	0	0	0	0	0	3
26	3	0	0.65	0.0290301277	0.0290477259	0.0290244209	0.0290809819	5.65609379e-05	0	0	0	0	0	3
27	3	0	0.675	0.0290287442	0.0290453918	0.0290244209	0.0290809819	5.65609379e-05	0	0	0	0	0	3
28	4	0	0.7	0.0290258315	0.0290426343	0.0290244209	0.0290744488	5.00278936e-05	0	0	0	0	0	3
29	4	0	0.725	0.0290296945	0.0290413578	0.0290244209	0.0290744488	5.00278936e-05	0	0	0	0	0	3
30	4	0	0.75	0.0290243506	0.0290388529	0.0290243506	0.0290714832	4.7132597e-05	0	0	0	0	0	3
31	4	0	0.775	0.0290352368	0.0290370406	0.0290243506	0.0290588074	3.44568024e-05	0	0	0	0	0	3
32	4	0	0.8	0.0290277908	0.029036121	0.0290243506	0.0290588074	3.44568024e-05	0	0	0	0	0	3
33	4	0	0.825	0.0290340189	0.0290352237	0.0290243506	0.0290588074	3.44568024e-05	0	0	0	0	0	3
34	4	0	0.85	0.0290264422	0.0290336054	0.0290243506	0.0290566809	3.23302458e-05	0	0	0	0	0	3
35	4	0	0.875	0.0290313586	0.0290323393	0.0290243506	0.0290463193	2.19687001e-05	0	0	0	0	0	3
36	4	0	0.9	0.0290297082	0.0290318589	0.0290243506	0.0290463193	2.19687001e-05	0	0	0	0	0	3
37	5	0	0.925	0.0290322757	0.0290311567	0.0290243506	0.0290430522	1.87015604e-05	0	0	0	0	0	3
38	5	0	0.95	0.0290276327	0.0290307003	0.0290243506	0.0290430522	1.87015604e-05	0	0	0	0	0	3
39	5	0	0.975	0.0290323405	0.0290301647	0.0290243506	0.0290352368	1.08862288e-05	0	0	0	0	0	3
40	5	0	1	0.0290269362	0.0290299179	0.0290243506	0.0290352368	1.08862288e-05	1.99662733e-05	0	100	0	0	3
41	5	0	1.025	0.0290324498	0.0290298157	0.0290243506	0.0290352368	1.08862288e-05	1.99662733e-05	0	100	0	0	3
42	5	0	1.05	0.029029997	0.0290296321	0.0290243506	0.0290352368	1.08862288e-05	1.99662733e-05	0	100	0	0	3
43	5	0	1.075	0.0290325721	0.0290296777	0.0290243506	0.0290352368	1.08862288e-05	1.99662733e-05	0	100	0	0	3
44	5	0	1.1	0.0290290768	0.0290296491	0.0290243506	0.0290352368	1.08862288e-05	1.99662733e-05	0	100	0	0	3
45	5	0	1.125	0.0290323465	0.0290300265	0.0290243506	0.0290352368	1.08862288e-05	1.99662733e-05	0	100	0	0	3
46	5	0	1.15	0.0290311376	0.0290300033	0.0290243506	0.0290352368	1.08862288e-05	1.99662733e-05	0	100	0	0	3
47	6	0	1.175	0.0290334313	0.0290301606	0.0290243506	0.0290352368	1.08862288e-05	1.99662733e-05	0	100	0	0	3
48	6	0	1.2	0.0290306971	0.0290302536	0.0290243506	0.0290352368	1.08862288e-05	1.99662733e-05	0	100	0	0	3
49	6	0	1.225	0.0290326928	0.0290305803	0.0290243506	0.0290352368	1.08862288e-05	1.99662733e-05	0	100	0	0	3
50	6	0	1.25	0.0290289987	0.0290305472	0.0290243506	0.0290352368	9.22076282e-06	1.99662733e-05	0	100	0	0	3
51	6	0	1.275	0.0290322384	0.0290309228	0.0290264422	0.0290352368	7.40844441e-06	1.99662733e-05	0	100	0	0	3
52	6	0	1.3	0.0290310597	0.0290307239	0.0290264422	0.0290340189	6.48886547e-06	1.99662733e-05	0	100	0	0	3
